Date,Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,SMA_10,SMA_20
2016-03-28,-0.4823448962845234,-0.5014431934227386,-0.4201250399200842,-0.5038298533271233,-0.9901030493084034,-0.11718876617605423,-0.5425429107153363,-0.37071152594158163,-0.29300787779517323
2016-03-29,-0.5073559875360343,-0.5277389880804999,-0.4500332662742039,-0.5124977409301117,-0.984017552502306,-0.17355833861194592,-0.5522182269453871,-0.37313138892145203,-0.29006525340879596
2016-03-30,-0.4877045735374408,-0.5312452395484557,-0.5218131630692167,-0.5280999742867629,-0.9796295898734235,-0.2706831431716974,-0.5657760257445654,-0.3745833450823295,-0.2887410874399754
2016-03-31,-0.4894910406306503,-0.5137147440779815,-0.4281007156562593,-0.5142314540887112,-0.9844979764551255,-0.17776549458493807,-0.5720465715022004,-0.3755513219837059,-0.28682839146064487
2016-04-01,-0.48055852118241016,-0.5067025748979743,-0.4261068622241395,-0.5176985422955251,-0.9795014587140453,-0.20067589192968271,-0.5785212738712489,-0.3745833845848283,-0.2850628369231023
2016-04-06,-0.4948504419102786,-0.5172207043998966,-0.444051626926101,-0.5003627303350349,-0.9873165360661716,-0.08560177340938946,-0.5779000809697876,-0.37603526768690143,-0.2850628369231023
2016-04-07,-0.5019963102831166,-0.5329979696717688,-0.44205760917962555,-0.5246325209059151,-0.9896546445664587,-0.2468092672431592,-0.5860905592921598,-0.3830528559418178,-0.2856513483179077
2016-04-08,-0.503782961358519,-0.5417633870398006,-0.44803948230042834,-0.5315670248151148,-0.9925692889680687,-0.2892615301136794,-0.5951065388172887,-0.3915224028320954,-0.28918250068301954
2016-04-11,-0.5019963102831166,-0.5312449731879358,-0.44205760917962555,-0.5142311742263916,-0.9887898542934441,-0.16913940717207643,-0.5962873558222487,-0.3932163037403873,-0.2952148507540815
2016-04-12,-0.5198615331617895,-0.5452695737351467,-0.4739600319326469,-0.5280999461907145,-0.9872845168552968,-0.25852133079269346,-0.6020892420138857,-0.3970881145685139,-0.30124722672395965
2016-04-13,-0.5145021318821614,-0.5557878163088252,-0.46399059049475877,-0.5471692232795523,-0.9886297310811308,-0.3707910918021995,-0.6132409450333219,-0.4031378135567443,-0.30933942735377395
2016-04-14,-0.5162885069842744,-0.5557877420890347,-0.46199659416291916,-0.5437020356044177,-0.9927934777600712,-0.3443608130944198,-0.6206764522914298,-0.40749358961271387,-0.3134590886226525
2016-04-15,-0.5055694284517283,-0.5417633239738417,-0.45800879726350896,-0.5454355012754419,-0.9920888650152494,-0.35508482920518336,-0.6269111655983883,-0.40991343835991456,-0.31581318756979115
2016-04-18,-0.49842356007889044,-0.5452695665822831,-0.45402116448453644,-0.5350341686929647,-0.9955800181602427,-0.2700346147138428,-0.6279445776472395,-0.4128172683332607,-0.3181672877126709
2016-04-19,-0.5055694284517283,-0.5417633239738417,-0.4480394114302306,-0.5246326546820683,-0.9955479717914283,-0.18859915987675224,-0.6248910567053744,-0.41378519409533787,-0.31816728063737143
2016-04-20,-0.5198615331617895,-0.5452695737351467,-0.46199664451579436,-0.5280999461907145,-0.9952597174197366,-0.21508750538111676,-0.6234584324448497,-0.41765700411201845,-0.32140414320232114
2016-04-21,-0.5287941446011264,-0.5645531210039678,-0.4719661621838793,-0.5471692322523206,-0.9937543528236497,-0.3523547681723922,-0.6286985512798284,-0.42080288094363927,-0.32758363907763766
2016-04-22,-0.5377266640493668,-0.5733183647985908,-0.4899111383696064,-0.5575706809080926,-0.9900710300975286,-0.42010318378041855,-0.6361143737680609,-0.4244327050995662,-0.33494018655798286
2016-04-25,-0.5341535458807547,-0.5645530914094343,-0.4899110752924096,-0.5662384510074155,-0.9910319051611071,-0.47442478488094486,-0.6445517557315618,-0.43169234846928095,-0.34038403759346303
2016-04-26,-0.525220934441418,-0.5592938271911827,-0.47595373289000054,-0.5610376251828162,-0.9954839333696788,-0.42332602490311766,-0.6489053129169824,-0.4362900858958265,-0.3455336138511571
2016-04-27,-0.5323670787875452,-0.5627999996832929,-0.477947669214259,-0.5523698975928168,-0.9957401685304957,-0.339263435133085,-0.6488127546002045,-0.437016042783654,-0.34965328535906903
2016-04-28,-0.5359399209828677,-0.5627998608751181,-0.48193534038733565,-0.545435452752555,-0.9929536281303243,-0.27374099896200366,-0.6458362314544353,-0.43725800873698417,-0.35244876185653573
2016-04-29,-0.544872624413301,-0.5820835006916145,-0.4938987836483848,-0.5662384267393257,-0.9921208842261241,-0.42647485389129947,-0.650210269334132,-0.4401618681440136,-0.3556856335632166
2016-05-03,-0.550232025692929,-0.5873426170757051,-0.4978864863216004,-0.5697055122081597,-0.9950034822589198,-0.44994296210783347,-0.6543083483711283,-0.44500160605470995,-0.36039380596231885
2016-05-04,-0.5627376633097813,-0.5873427006243924,-0.5098498775767462,-0.5766399020782874,-0.9936582680330858,-0.4971572538674516,-0.6593405820868751,-0.4522612453226298,-0.365396253821771
2016-05-05,-0.5663105974962002,-0.6031200918244497,-0.5178253871836287,-0.5974427008037895,-0.9957081221616813,-0.6243173022462156,-0.6698353307818375,-0.4619407305778216,-0.37363558681742925
2016-05-06,-0.5663105974962002,-0.6031200918244497,-0.5158314743120969,-0.5939755080169598,-0.9957721877413704,-0.5848503606346954,-0.6761111782061522,-0.4684743714555495,-0.3795208374923398
2016-05-09,-0.5698837156648118,-0.6048732232019225,-0.5198192736951031,-0.5991762742785999,-0.9965729124346958,-0.6165964520291424,-0.6820026535370427,-0.47428205431744996,-0.3852589430688709
2016-05-10,-0.5663105974962002,-0.6101322339492279,-0.5258008592642431,-0.5974427008037895,-0.9963486964847537,-0.5948735325234569,-0.685131809204857,-0.47863782410895417,-0.3923212389599571
2016-05-11,-0.5645240384118941,-0.6101322060518825,-0.5218130917851478,-0.6009097882647808,-0.994811312677792,-0.6182296701498632,-0.6878565875970101,-0.48420353918326864,-0.3985007271830463
2016-05-12,-0.5877485705790992,-0.6118852353846818,-0.5397578986240328,-0.599176146893954,-0.9945550775169751,-0.594001333780483,-0.6884379779598161,-0.4907371763669832,-0.40291463830878915
2016-05-13,-0.5984676491116453,-0.6259096541041809,-0.5537151710179127,-0.6147783351755967,-0.9927934777600712,-0.7002042766128485,-0.6933185286685191,-0.5004166794630394,-0.4089469979957405
2016-05-16,-0.584175728383777,-0.6224036656855421,-0.5656785596461427,-0.6321140668334356,-0.9907756700002902,-0.7985358285352303,-0.7021102427674321,-0.5096121936955675,-0.4163035470528724
2016-05-17,-0.5663105974962002,-0.6066261628868388,-0.5337764210476141,-0.6095776415830142,-0.9917685642747434,-0.5124109901245865,-0.7001004744175741,-0.5151779040647406,-0.42263017130737435
2016-05-18,-0.5663105974962002,-0.597860945796932,-0.513837561440565,-0.5939755080169598,-0.9945550775169751,-0.34846205421289755,-0.6920449270128499,-0.5175977638324911,-0.4285154106284881
2016-05-19,-0.5734564658690378,-0.5996138466701371,-0.5218129291682025,-0.5939753380464993,-0.9945871238857895,-0.348460320907217,-0.6847309321443542,-0.5171137581584899,-0.434106360925429
2016-05-20,-0.5716699987758284,-0.5961077601854586,-0.5277946499299537,-0.5783732650339615,-0.9963807428535681,-0.19474085270858565,-0.6726948240967973,-0.514935856779398,-0.436754697298565
2016-05-23,-0.5609510122343787,-0.5978608728446437,-0.5218130420532376,-0.5991761485015413,-0.9921529034369988,-0.36247190322828904,-0.6696647845186253,-0.5149358392223053,-0.44028582014797757
2016-05-24,-0.5609510122343787,-0.5996139479419342,-0.5098497433276621,-0.5818404952267195,-0.9968932131752019,-0.2062950746776291,-0.6605582387724792,-0.5127579430646692,-0.4416099906963935
2016-05-25,-0.5555915189636539,-0.5978608912848596,-0.5078558510893718,-0.5818405134290089,-0.9934981176628328,-0.20629522591273886,-0.6527796997783906,-0.5100960822022043,-0.44337556522947397
2016-05-26,-0.5555915189636539,-0.5943548200249643,-0.5038681148244246,-0.5766398019473543,-0.9942668231452835,-0.15927616525017374,-0.6443347493187914,-0.5069502565159634,-0.4454353909873956
2016-05-27,-0.5520184927861386,-0.5943547756681944,-0.5018741517543168,-0.5835739883813044,-0.9965408932238211,-0.2229396532929171,-0.6396534121860211,-0.5025944731846173,-0.4486722697533736
2016-05-30,-0.5377266640493668,-0.5750714396326675,-0.49389887411180866,-0.5679721025079004,-0.9886297310811308,-0.08150630350618826,-0.6301936962602607,-0.49364096100598576,-0.4488194095999847
2016-05-31,-0.5466590915065103,-0.5750713752980586,-0.4938988023634987,-0.5627712504344606,-0.9934340792410833,-0.037607015427258084,-0.6206889262020739,-0.48710730402193314,-0.44823088766743036
2016-06-01,-0.5412995982357854,-0.5855896852074925,-0.4938988226053149,-0.5749062867172009,-0.9954198677899897,-0.15803210208006324,-0.6172422725498288,-0.4844454506325062,-0.44808375294769975
2016-06-02,-0.5520184927861386,-0.5820834073962862,-0.4978864153072393,-0.5731726429345022,-0.9954839333696788,-0.14169669737229484,-0.613793216062799,-0.48154162338006445,-0.44602391416073517
2016-06-03,-0.5484454666086233,-0.587342509605803,-0.4978863654018011,-0.5801068298423661,-0.9965729124346958,-0.21114034372569557,-0.6133740926990017,-0.48178360994514247,-0.4448468571721682
2016-06-06,-0.5591645451411693,-0.5908487135876865,-0.5058619883739022,-0.5731726521702493,-0.9959323381116234,-0.14022510168667224,-0.6105456653800524,-0.47815380809018837,-0.4426398880042808
2016-06-07,-0.5573780780479598,-0.5943548480767286,-0.5078558825917576,-0.5870412523503077,-0.9958682725319343,-0.27759252190540695,-0.6130438585682988,-0.4788797765374255,-0.44175710037021365
2016-06-08,-0.5645240384118941,-0.5996139925575907,-0.5138375297688957,-0.5853076542431546,-0.9932419096599556,-0.2584662462850482,-0.61430030656002,-0.47936375123060704,-0.4404329222001302
2016-06-13,-0.5734564658690378,-0.6153912875962988,-0.5238067526963301,-0.599176050172522,-0.9961565269036259,-0.3870663861025785,-0.6199560421828446,-0.4825095634156007,-0.44043291399122686
2016-06-14,-0.5752431169444402,-0.6171444814571171,-0.5258008892549233,-0.6009098417712218,-0.9969252323860767,-0.4023704871043776,-0.6248046698395847,-0.48492945772482154,-0.43925587268440536
2016-06-15,-0.568096972598313,-0.6118851559937656,-0.5297884239334629,-0.6026431841693383,-0.9960284229021873,-0.4183831266001876,-0.6289655378507382,-0.4897691590836155,-0.436754631545033
2016-06-16,-0.5770294920465532,-0.608379109752797,-0.5258007157015341,-0.5905082665458408,-0.9970853827563296,-0.263129908729125,-0.6277522221161356,-0.4936409412181906,-0.4351361830618734
2016-06-17,-0.5806025182240687,-0.617144372350437,-0.5337763283252097,-0.6043768491734779,-0.9930497129208882,-0.39755836313114146,-0.6313197239418235,-0.49775470734054106,-0.43601896158947473
2016-06-20,-0.5770294920465532,-0.6188974032155167,-0.5297884522755281,-0.6043768055745349,-0.9961565269036259,-0.3975577943044857,-0.6338041754106398,-0.5021104649659796,-0.43690175084242977
2016-06-21,-0.5716699987758284,-0.6153913503991977,-0.5258007368308466,-0.6043768239452976,-0.996636978014385,-0.397557978342149,-0.6354117917099359,-0.5054982889913406,-0.439108714646685
2016-06-22,-0.5645240384118941,-0.5908487752117458,-0.5138375297688957,-0.5887747691396619,-0.9890140702433863,-0.1927970646519359,-0.6309275977341743,-0.5076761727803232,-0.4382259328765332
2016-06-23,-0.568096972598313,-0.6066260091229353,-0.5218129505739684,-0.5922417601240832,-0.9956120373711174,-0.23295990503983854,-0.6283051795531969,-0.5084021064210715,-0.4391087049318978
2016-06-24,-0.5806025182240687,-0.6136383009827211,-0.5417518011003692,-0.5957090224346843,-0.9908397355799793,-0.27353993625094053,-0.627171396402707,-0.509854022927785,-0.440285747562827
2016-06-27,-0.584175728383777,-0.6206505908407057,-0.5417519656405767,-0.6165119343379651,-0.995291763788551,-0.4837629008555908,-0.6332018596829948,-0.5122739215329304,-0.4436697594699892
2016-06-28,-0.5806025182240687,-0.611885225864926,-0.5337763283252097,-0.6026432526290926,-0.9978220418699659,-0.3049341779033974,-0.6328064790150087,-0.5125158866082087,-0.4452881985502761
2016-06-29,-0.5806025182240687,-0.6224035188359479,-0.5297885022348656,-0.6078439642706823,-0.9927294393383218,-0.35556351604360503,-0.6339646906778178,-0.5132418582628877,-0.44867218748882
2016-06-30,-0.5752431169444402,-0.6188975563732332,-0.5297886251837416,-0.6009098417712218,-0.9957401685304957,-0.26933185641825785,-0.6321374355134121,-0.5146938036692483,-0.45190907098282596
2016-07-01,-0.5770294920465532,-0.6171443280157705,-0.5258007157015341,-0.6009096903152542,-0.9950355286277341,-0.26932994453920767,-0.6303858696354544,-0.5142098264573125,-0.45411602160539366
2016-07-04,-0.5752431169444402,-0.6153914854088666,-0.5377641867441325,-0.6009098417712218,-0.990711604420601,-0.2693317321088029,-0.6287136699235085,-0.5137258764728951,-0.4564701222141905
2016-07-05,-0.5591645451411693,-0.6013669277469819,-0.5258007601210017,-0.6043768441947927,-0.980942757730443,-0.3118732316124415,-0.6283196150473533,-0.5137258792995016,-0.4585299573078099
2016-07-06,-0.568096972598313,-0.6066260091229353,-0.5198190373827092,-0.5887746447728557,-0.994811312677792,-0.10240887292225564,-0.6223479327774086,-0.5137258619392646,-0.4598541234754341
2016-07-07,-0.5716699987758284,-0.604873057143659,-0.5198190872362931,-0.5905082851897747,-0.9967010164361345,-0.12599950272667026,-0.6180594498838459,-0.5134838879196209,-0.46014837612027204
2016-07-08,-0.5716699987758284,-0.6171443466965363,-0.5198190872362931,-0.5991761121630306,-1.0,-0.24045700932122505,-0.6175325657719867,-0.5139678554817866,-0.4613254144154675
2016-07-11,-0.5663105974962002,-0.6083792378519672,-0.5158314743120969,-0.5905083932216898,-0.9854268323078291,-0.12617462464331908,-0.6139738270559942,-0.510338047375342,-0.46058977645054844
2016-07-12,-0.5645240384118941,-0.6066261348871185,-0.5138375297688957,-0.5922418840361693,-0.9956761029508066,-0.15010599891376808,-0.6116712067588438,-0.5088861308125978,-0.4598541129575897
2016-07-13,-0.5573780780479598,-0.6013669903939806,-0.5118436187415234,-0.5870412523503077,-0.9923771193869411,-0.08095777601857979,-0.6079850063944613,-0.505982301213892,-0.4585299519487651
2016-07-14,-0.5573780780479598,-0.6031200654072286,-0.5098497955180201,-0.5870412523503077,-0.9932739288708303,-0.08095777601858001,-0.6050522956161469,-0.5040463987889146,-0.4582357008862672
2016-07-15,-0.5538051438615411,-0.5978609652892928,-0.5078559344981355,-0.5870412975625191,-0.9891742206136394,-0.08095853832152589,-0.6027433624962809,-0.5021105238166506,-0.4567644047816597
2016-07-18,-0.5216480002549995,-0.5663060163200591,-0.49389873260257877,-0.5766398048094799,-0.9677468234749809,0.06332959140153527,-0.5973583957288948,-0.49872269380867107,-0.45441032098352263
2016-07-19,-0.5270074935257238,-0.5557877051237632,-0.47395994094214733,-0.5385012096868447,-0.9875727712269885,0.4066534819862453,-0.5800487503492816,-0.4895271803559096,-0.44881935181091026
2016-07-20,-0.5341535458807547,-0.5592939454758303,-0.4779476879796076,-0.5558370288157862,-0.9876688560175524,0.15070893774740468,-0.5727458370657791,-0.48492945172836066,-0.4460238728944812
2016-07-21,-0.5287941446011264,-0.5680591919000904,-0.4719661621838793,-0.5558370578252261,-0.9884375615000031,0.1507085384855591,-0.5673811152901191,-0.48008973003101607,-0.4429341473475965
2016-07-22,-0.5341535458807547,-0.5733183083428186,-0.4779476879796076,-0.5575706251782441,-0.9960284229021873,0.12540809741763503,-0.5641945484990216,-0.47428206201939127,-0.43969728032549926
2016-07-25,-0.544872624413301,-0.5733182835391167,-0.4899110475796018,-0.5593041970992693,-0.9908076892111649,0.09901561466656061,-0.5627508291195257,-0.4699262997201801,-0.43484196779540896
2016-07-26,-0.5412995982357854,-0.5838366102916724,-0.48991108667716965,-0.5731727683641041,-0.9942348039344088,-0.0971900485095889,-0.5668785679614293,-0.4672644610752168,-0.432340760468809
2016-07-27,-0.544872624413301,-0.5838365756692617,-0.4899110475796018,-0.5697055415593536,-0.9951636326291727,-0.057387401032626295,-0.5693393020506604,-0.4648445866712416,-0.4291038912863139
2016-07-28,-0.5466590915065103,-0.5838365923020499,-0.4938988023634987,-0.5766398654627216,-0.9953878485791149,-0.15032741881170408,-0.5740570010962324,-0.46339266755476416,-0.42704405942154433
2016-07-29,-0.5520184927861386,-0.5908487042481673,-0.4998803283821609,-0.5749061615131855,-0.9960924884818765,-0.12819584177721288,-0.5774966363091261,-0.4616987361395113,-0.42483709817271054
2016-08-01,-0.5555915189636539,-0.590848748765069,-0.5058620278082793,-0.5801069169379359,-0.9958042069522451,-0.19980252662996656,-0.5822898167574788,-0.4621827068284856,-0.42307152053442465
2016-08-02,-0.5555915189636539,-0.5978608912848596,-0.5038681148244246,-0.5835740319285176,-0.9961565269036259,-0.24676220806867066,-0.5874903162906118,-0.4684743766753581,-0.42130595244988145
2016-08-03,-0.5645240384118941,-0.6048731387386715,-0.5178253556284014,-0.5939754804802041,-0.9939785687735918,-0.37769204108769183,-0.5953447074949003,-0.47379808471957174,-0.42174735572845345
2016-08-04,-0.5609510122343787,-0.5978608728446437,-0.5098497433276621,-0.5905083218641305,-0.9971494211780791,-0.32253428020669017,-0.60040080655465,-0.47863781153625284,-0.42174735884106496
2016-08-05,-0.5609510122343787,-0.5978608728446437,-0.5078558303058116,-0.588774725340022,-0.9958682725319343,-0.2944561247101096,-0.6038053927644675,-0.4829935604404143,-0.42086457643767505
2016-08-08,-0.5412995982357854,-0.5838366102916724,-0.5018742944616055,-0.5835741124573581,-0.9910639243719818,-0.21065583488015105,-0.6046802958871856,-0.4863813734738627,-0.4202760528933551
2016-08-09,-0.5538051438615411,-0.5873426734461317,-0.5058621113695225,-0.5697055679522494,-0.9938504376142135,-0.016442712076327526,-0.600570738120218,-0.48589739046149716,-0.4183633595559526
2016-08-10,-0.5573780780479598,-0.5961078442221066,-0.5078558825917576,-0.5783733481368707,-0.9968611668063875,-0.14666109816517614,-0.6003833229171986,-0.4871073208490351,-0.4176277006054594
2016-08-11,-0.5698837156648118,-0.603120148339738,-0.5178254506434086,-0.5887748525120211,-0.9919927530667458,-0.28450078862163886,-0.6038695038245108,-0.48880123146552346,-0.417774834035195
2016-08-12,-0.5663105974962002,-0.6066261628868388,-0.5238069463927113,-0.6026433340009144,-0.9960924884818765,-0.43953106614290083,-0.6113910802760129,-0.49267303542851515,-0.41909900392323274
2016-08-15,-0.5663105974962002,-0.6083792378519672,-0.519819210352404,-0.5939755080169598,-0.9967010164361345,-0.3139993315322882,-0.6142080669886341,-0.4946089380849463,-0.42057031289408076
2016-08-16,-0.5716699987758284,-0.6031199819784434,-0.5238068237317401,-0.5853075734075074,-0.9947792934669173,-0.19929331116281834,-0.6133069816547497,-0.4948509213934946,-0.4245428441499959
2016-08-17,-0.568096972598313,-0.6083790843691724,-0.5277946004449745,-0.5991760688181108,-0.9945871238857895,-0.35415498172989945,-0.6172836964520881,-0.4955768662801088,-0.42822109807371556
2016-08-18,-0.5716699987758284,-0.6171443466965363,-0.5258007368308466,-0.5991761121630306,-0.9975978259200238,-0.35415544082112627,-0.620248741120488,-0.4967867943953308,-0.4318993532141111
2016-08-19,-0.5752431169444402,-0.6118853355766344,-0.5258008892549233,-0.6009098417712218,-0.9958682725319343,-0.37359486003137143,-0.6229859205713844,-0.49848072307210844,-0.43557762212536333
2016-08-22,-0.5770294920465532,-0.608379109752797,-0.5258007157015341,-0.5905082665458408,-0.9952276982088619,-0.2232599164791842,-0.6213237479083544,-0.4994486546553172,-0.4382259616103108
2016-08-23,-0.5806025182240687,-0.617144372350437,-0.5297885022348656,-0.5991761375318884,-0.9953558022103005,-0.32721617519660295,-0.6228173294796454,-0.5035624217720105,-0.4404329093107262
2016-08-24,-0.584175728383777,-0.6224036656855421,-0.5337764941072218,-0.6061105906658727,-0.9939785687735918,-0.404077349751097,-0.626167896354466,-0.5074342355119932,-0.4435226642917338
2016-08-25,-0.584175728383777,-0.6224036656855421,-0.5397580529058628,-0.6147784160550601,-0.9950034822589198,-0.4929011285222986,-0.6315336182496302,-0.5110640467489673,-0.44675954432769527
2016-08-26,-0.5806025182240687,-0.625909590203664,-0.5377640647127895,-0.6147782724566573,-0.9961245076927512,-0.49289875457132837,-0.6354244595301323,-0.5127579505823303,-0.45014355441460463
2016-08-29,-0.582388985317278,-0.6188973843601642,-0.5377639939982928,-0.6009096716694052,-0.9926333545477579,-0.2783166365602745,-0.6333274360039809,-0.5137258835005629,-0.45190911761607633
2016-08-30,-0.582388985317278,-0.62590952756306,-0.5357701705229669,-0.6078439023260835,-0.9930176937100134,-0.3586496763651996,-0.633745000634415,-0.5168717069494686,-0.45396894049201486
2016-08-31,-0.5877485705790992,-0.6294157497840145,-0.541751811649301,-0.6113111666003828,-0.9850745123564484,-0.3976749716387731,-0.6349309788137686,-0.518565633023061,-0.4554402480126363
2016-09-01,-0.5793941231809996,-0.6210487101903283,-0.5367997496910211,-0.6030370939271064,-0.9893749992616435,-0.2727981915344153,-0.6326518574343221,-0.5191045835776571,-0.45650358501773747
2016-09-02,-0.5812664179672041,-0.6228860217466567,-0.5326194697959663,-0.6066711312303809,-0.9955960141867102,-0.31795493590558466,-0.6317950821672957,-0.5199087961688931,-0.4580224817257208
2016-09-05,-0.573776042938132,-0.617373473792746,-0.5263496062346642,-0.6030368951860984,-0.9970742751590033,-0.262068601078137,-0.6295531220083689,-0.5216576548184781,-0.45967431935144276
2016-09-06,-0.5719033801875415,-0.6173733576620938,-0.5242594730718093,-0.5994025785674001,-0.9965815215015723,-0.2064655518027687,-0.6262514246167477,-0.521689263494491,-0.46219475233316243
2016-09-07,-0.5700308094280477,-0.6118608181674867,-0.5242595339668972,-0.6012196934239296,-0.9940869561108276,-0.23335779438807602,-0.6240391449684851,-0.521006548075956,-0.4641337583469154
2016-09-08,-0.5625405263900723,-0.6081858385156765,-0.5242596860146076,-0.5921342828172751,-0.9922391298954614,-0.09431145621755777,-0.6189415853776813,-0.5178456763307424,-0.4644188785918748
2016-09-09,-0.547559592349735,-0.589810331824761,-0.5179896696987023,-0.592134193243078,-0.9919927530667458,-0.09431012871245681,-0.6147782165998377,-0.5146848121267136,-0.46352695093899254
2016-09-12,-0.5644130051584694,-0.6008355435972027,-0.5117196947376075,-0.5884998600020318,-0.996489130190804,-0.03889700150847042,-0.6101395113367891,-0.5129525390186678,-0.463062223898552
2016-09-13,-0.5756486136976259,-0.6063481540813892,-0.5242595436500461,-0.588499877003366,-0.9948568837005637,-0.03889732994049355,-0.6064359891434494,-0.5102523260125349,-0.463333159831294
