Date,Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,SMA_10,SMA_20
2016-02-17,-0.7266176774841877,-0.6878418649595484,-0.7166410416876359,-0.6779213990037316,-0.07511597740144127,0.5753359916096876,0.44118762749515644,-0.8125966676663394,-0.899661973158296
2016-02-18,-0.7219737542117399,-0.6947304380814083,-0.7119657361611518,-0.6964716474893442,0.03390532578051331,0.4994755003169633,0.47879924740537416,-0.7907782501808303,-0.8861052447209723
2016-02-19,-0.6894670302063015,-0.6970267324950838,-0.7213162235250741,-0.7289348239833697,-0.37462505207714036,0.37040732649752117,0.4866653373678025,-0.7795093908384856,-0.8727927962061939
2016-02-22,-0.6801795531122541,-0.6717684492155549,-0.6745643106923376,-0.6756027555618047,-0.3991847962005476,0.49874468951763395,0.518830180144483,-0.7564921970800136,-0.8561827730366227
2016-02-23,-0.6778573328604365,-0.669471915682704,-0.6698887939556593,-0.6616896876794549,-0.3141242189926491,0.5302628685714224,0.5477530623780152,-0.7401883059474912,-0.8414047217280882
2016-02-24,-0.6801795531122541,-0.6878420141986865,-0.6839147275465003,-0.6848779274713772,-0.5387560249994234,0.43290493669499,0.5531818454282926,-0.7375509235422226,-0.8276037480109093
2016-02-25,-0.687145179405332,-0.6832494523808395,-0.6815770090704532,-0.6640086748678506,-0.5920686402916979,0.4857413256634113,0.5646331207844117,-0.7272411262983565,-0.81331424153533
2016-02-26,-0.6894670302063015,-0.67865694118787,-0.6792393413707372,-0.6686461975291851,-0.617826420713808,0.46483239889822836,0.5664932408500731,-0.7145336965569611,-0.7992690021125308
2016-03-01,-0.6035563338653427,-0.6120665600741602,-0.660538612368712,-0.6640087179388696,0.2639282951314501,0.47780719635431534,0.5659736686071501,-0.6989491488285331,-0.7842467074286876
2016-03-02,-0.5942686351007864,-0.5661420402409207,-0.5880728326634281,-0.5457502228013746,-0.2332567688302104,0.7482416203494027,0.6267571386414537,-0.6788090535574021,-0.7648276302853014
2016-03-03,-0.6198098067033164,-0.5982892973673737,-0.6207994160884351,-0.580532245868006,-0.2907625111679446,0.5917755111230125,0.6498026429616732,-0.6687390408695777,-0.7479733371354544
2016-03-04,-0.5849809363362299,-0.6028815771237979,-0.6044360202474532,-0.6129951824535846,-0.5118002082786105,0.45474741134609076,0.6443079108198371,-0.6601075964532437,-0.7324624971582379
2016-03-07,-0.6151661051013775,-0.5959932013072995,-0.6091115206350768,-0.575894788679743,-0.4333288307135773,0.5419803521848499,0.6551852413907118,-0.644283297261476,-0.7186615266364453
2016-03-08,-0.643028684163859,-0.6327323912788956,-0.6792392727686576,-0.6129950853802295,-0.11644822970668767,0.3897233767561368,0.6375178062483531,-0.6378096807160587,-0.7036392174746953
2016-03-09,-0.6708915587870192,-0.6511020897210398,-0.6652135521923268,-0.6338641318416935,-0.2811782207783222,0.30789843467269695,0.6067104758657267,-0.6349325255985734,-0.6938685938857108
2016-03-10,-0.6755356298398065,-0.648806114612221,-0.6652137967387721,-0.6616899004406522,-0.34048101756411064,0.2018868189205032,0.5620922172722468,-0.6325348897337291,-0.6913038084386753
2016-03-11,-0.6546382337293848,-0.6694719562928342,-0.6745640438247356,-0.657052141301737,-0.5123992264279619,0.21661166501851659,0.5252082704096714,-0.631815586002066,-0.6856857001899266
2016-03-14,-0.6499946060176156,-0.6373250219671351,-0.63950017426434,-0.6315456153853831,-0.5507363879864513,0.2979983035844975,0.5064051788587737,-0.6279793956165407,-0.6772585537792231
2016-03-15,-0.7196517556304312,-0.6579907637555455,-0.7096280462031608,-0.643139307766817,-0.24883124071334672,0.248186630746146,0.48135838930436076,-0.6258215041219188,-0.6682207415066637
2016-03-16,-0.6639258586037715,-0.6740643737672385,-0.6956024564779482,-0.7034279815051534,-0.32191145493421724,0.012712977039368134,0.4246358655089241,-0.6421253426872047,-0.6662665926153584
2016-03-17,-0.687145179405332,-0.6533985430999636,-0.6792394046310972,-0.6431395360553305,-0.4243435584733064,0.21566406537978033,0.41077100942195416,-0.6485989199413167,-0.6644346061623319
2016-03-18,-0.6778573328604365,-0.669471915682704,-0.6862520276738635,-0.6802400362865222,-0.3878034513628711,0.08226644211231093,0.37650390443374593,-0.6555520200503697,-0.6635796751921741
2016-03-21,-0.6755356298398065,-0.6694721284067326,-0.6722266099472269,-0.6547335209452099,-0.6699409997073796,0.16560947121211522,0.36144567589126586,-0.6637039241243152,-0.6596714376672179
