Date,Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,SMA_10,SMA_20
2016-02-17,-0.9724195996736857,-0.9951698919016292,-0.9768731486788267,-0.9802672729444855,-0.8884857981478904,0.25150728953091783,0.25559628087896047,-1.0,-1.0
2016-02-18,-0.9498545011113377,-0.9661917685067933,-0.9563166340537221,-0.967934908073985,-0.8349118706738605,0.30989570303361824,0.2673439305041776,-0.9927485950618329,-0.9941344636650458
2016-02-19,-0.939824929568837,-0.9637765928558533,-0.9460377153760002,-0.9506687466797885,-0.8622302647906447,0.3883638073558735,0.28338509256435335,-0.9878280021806982,-0.9881356177988492
2016-02-22,-0.94734662908962,-0.9541169374447467,-0.9434680375475006,-0.9383358758860187,-0.9124432541872154,0.4420792673195839,0.30036323970404055,-0.9805765934576396,-0.9820034653535354
2016-02-23,-0.9573759057791404,-0.9637765564468088,-0.9434680821339607,-0.9432689601424871,-0.9199120054704581,0.4031719271905996,0.3100280101146695,-0.9728072063854043,-0.9778709240200874
2016-02-24,-0.9674051824686609,-0.9541170231013274,-0.9511769119963267,-0.9580683143929796,-0.9078758255178476,0.2875547044417135,0.309364783344392,-0.9704763785482347,-0.9734717635980585
2016-02-25,-0.9373176472530795,-0.9589466914384412,-0.9408983071732664,-0.9506687251996366,-0.8956672897663931,0.32661521492745926,0.3107153129257265,-0.9658147360944322,-0.9704056886672499
2016-02-26,-0.9172590938740386,-0.9420424864542276,-0.9126322810034209,-0.9284695789605109,-0.7722318118275691,0.4373574879018818,0.32036025603584006,-0.9583043225460504,-0.9653399895318153
2016-03-01,-0.9047228297217405,-0.9275534348120795,-0.9177718986264507,-0.938336071425198,-0.8054677550379995,0.35503149324040817,0.3218076262764711,-0.9484631101157768,-0.9625405372864697
2016-03-02,-0.8921861232899726,-0.9058192281176407,-0.8792271698988983,-0.8939377433518307,-0.8268111481281895,0.5537372853382139,0.34150007590333975,-0.9381039139419403,-0.9553419037818061
2016-03-03,-0.8921861232899726,-0.9130639566762331,-0.8817967649664502,-0.8939377433518307,-0.7986309750171849,0.5537372853382139,0.35506661953880114,-0.9290396345393512,-0.9486765070516752
2016-03-04,-0.8921861232899726,-0.9154788047820639,-0.8817967649664502,-0.8939377433518307,-0.8326712452888876,0.5537372853382134,0.36367905969226977,-0.9212702075633699,-0.9409446478754155
