Date,Open,High,Low,Close,Volume
2015-01-05,8.310096495743593,8.310096495743593,8.202172874752385,8.256134986877441,11073023
2015-01-06,8.175191972095762,8.175191972095762,7.9863266944885245,7.986326694488525,44654318
2015-01-07,7.9863264651583235,8.09424947783484,7.9863264651583235,8.040287971496582,26588854
2015-01-08,8.148211028744663,8.25613403402137,8.121230277425486,8.22915267944336,32798235
2015-01-09,8.310096495743593,8.33707725017667,8.256134986877441,8.256134986877441,22466070
2015-01-12,8.22915267944336,8.283114785340546,8.202171928124184,8.22915267944336,10959315
2015-01-13,8.229153871778355,8.310096740722656,8.202173116549893,8.310096740722656,16009346
2015-01-14,8.337077495951117,8.364058854438499,8.256135230265736,8.310096740722656,25989837
2015-01-15,8.310095183461005,8.337075933633436,8.256133683116143,8.283114433288574,11239482
2015-01-16,8.310095996051231,8.310095996051231,8.148211479187012,8.148211479187012,23347598
2015-01-19,8.202172632910004,8.283115497081523,8.148211728893802,8.175191879272461,12441033
2015-01-20,8.202172874752385,8.283115741310517,8.17519212031931,8.256134986877441,14261529
2015-01-21,8.283114433288574,8.310095183461005,8.229152329684906,8.283114433288574,13802009
2015-01-22,8.310096386728972,8.364058498146134,8.283115632649837,8.337077140808105,12673137
2015-01-23,8.418020248413086,8.418020248413086,8.337077380588811,8.418020248413086,36570518
2015-01-26,8.418019647582708,8.418019647582708,8.337076785535675,8.39103889465332,20680741
2015-01-27,8.418019647582708,8.418019647582708,8.337076785535675,8.39103889465332,20141508
2015-01-28,8.337076785535675,8.418019647582708,8.337076785535675,8.39103889465332,10021520
2015-01-29,8.33707725017667,8.36405860786865,8.256134986877441,8.256134986877441,16577884
2015-01-30,8.283115140040412,8.310095892514958,8.20217227935791,8.20217227935791,19072421
2015-02-02,8.202172632910004,8.25613474344398,8.175191879272461,8.175191879272461,16759582
2015-02-03,8.229153031832457,8.283115140040412,8.20217227935791,8.20217227935791,6937344
2015-02-04,8.256135116023449,8.445001003268207,8.256135116023449,8.418020248413086,44860633
2015-02-05,8.364058141723932,8.471981153441485,8.337076785535675,8.39103889465332,20322034
2015-02-06,8.391038291884785,8.418019042876017,8.337076186643497,8.364057540893555,13437441
2015-02-09,8.337076785535675,8.418019647582708,8.337076785535675,8.39103889465332,22500065
2015-02-10,8.4180200063044,8.4180200063044,8.337077140808105,8.337077140808105,14995354
2015-02-11,8.364057540893555,8.418019042876017,8.337076186643497,8.364057540893555,13895788
2015-02-12,8.391038291884785,8.418019042876017,8.337076186643497,8.364057540893555,13562871
2015-02-13,8.364058738702845,8.418020248413086,8.364058738702845,8.418020248413086,10709627
2015-02-24,8.47198009584937,8.498961448669434,8.4449993462881,8.498961448669434,21279758
2015-02-25,8.525941848754883,8.525941848754883,8.444999597661747,8.525941848754883,23278435
2015-02-26,8.525943047955801,8.579904556274414,8.445000785477879,8.579904556274414,29620279
2015-03-02,8.579904203310502,8.633866312668095,8.52594269721178,8.606884956359863,23872763
2015-03-03,8.633866667851926,8.633866667851926,8.49896289705539,8.579904556274414,23835251
2015-03-04,8.579904203310502,8.687827818766817,8.55292345026114,8.606884956359863,29882862
