Date,Open,High,Low,Close,Volume
2015-01-05,11.727008966365267,11.727008966365267,11.506402015686035,11.506402015686035,5779247
2015-01-06,11.401900358141448,11.448343911926381,10.91424191426531,11.065184593200684,9246286
2015-01-07,11.076794352512573,11.123237906297508,10.925853931845884,11.065184593200684,3385461
2015-01-08,11.146463767276797,11.239350899471251,11.053576635082345,11.192907333374023,5547261
2015-01-09,11.262571429408673,11.367069441500636,11.192906088014032,11.274182319641113,4535192
2015-01-12,11.239349255766594,11.332235245242243,11.169682787674523,11.20451545715332,2995419
2015-01-13,11.26257114511308,11.26257114511308,11.076795776948956,11.239349365234375,2865405
2015-01-14,11.285794805291756,11.425125507777548,11.216129454048861,11.332237243652344,2885799
2015-01-15,11.378680757053083,11.936003509042202,11.332236065252765,11.796672821044922,12453297
2015-01-16,11.79667419757256,11.912783117785452,11.506401897040332,11.610899925231934,7155865
2015-01-19,11.703787182083243,11.796674319211341,11.42512577069895,11.506402015686035,2773630
2015-01-20,11.506401620372541,11.680564996504174,11.506401620372541,11.576066970825195,3586855
2015-01-21,11.52962197476133,11.750228890517196,11.52962197476133,11.634119987487793,3130532
2015-01-22,11.634119791373703,11.773450472660317,11.610898011159268,11.727006912231445,2600279
2015-01-23,11.680564470352863,12.075334771802126,11.680564470352863,11.866338729858398,5088389
2015-01-26,11.866337556210949,12.67910099029541,11.866337556210949,12.67910099029541,12221311
2015-01-27,13.166760372669872,13.56153069502097,13.050651454331314,13.515087127685547,35050231
2015-01-28,13.352534714998274,13.491865417766144,13.05065152566789,13.166760444641113,13585183
2015-01-29,13.166760009131403,13.584752103609317,13.143538226104852,13.468643188476562,11316312
2015-01-30,13.607972755127522,13.631194536223171,13.166758914310163,13.213202476501465,10013623
2015-02-02,13.329313016434357,14.002745879919825,13.259647664604966,13.654417991638184,19624458
2015-02-03,13.724084084858553,13.933080151636938,13.491866232882572,13.747305870056152,9893806
2015-02-04,14.002745223642362,14.374293749318799,13.886635180233844,14.049187660217285,12058156
2015-02-05,14.049187660217285,14.165297703625804,13.84019161452429,14.049187660217285,7056443
2015-02-06,14.165296959473737,14.374292994187448,13.7705255425466,13.840190887451172,11764988
