Date,Open,High,Low,Close,Volume
2015-01-05,18.960016633305962,19.051170349121094,18.77770801941196,19.051170349121094,4357440
2015-01-06,18.89924790571712,18.89924790571712,18.504247665405273,18.504247665405273,9173880
2015-01-07,18.504249940334436,18.777711133125074,18.504249940334436,18.59540367126465,4419660
2015-01-08,18.777705641720033,18.868859345993002,18.65616776344394,18.716936111450195,4652220
2015-01-09,18.838476181030273,18.960015248079912,18.808092005399683,18.838476181030273,3355800
2015-01-12,18.808092005399683,19.08155313286591,18.747322471874863,18.838476181030273,3140580
2015-01-13,18.89924747317728,19.142324447631836,18.89924747317728,19.142324447631836,5979240
2015-01-14,18.838478581899352,19.14232510598352,18.838478581899352,18.899248123168945,4707300
2015-01-15,18.929632302671845,18.990401843941434,18.71693949936017,18.899248123168945,3945360
2015-01-16,18.899249049433394,18.92963323042544,18.656172054705458,18.7777099609375,3545520
2015-01-19,18.808096665546554,19.020788312187303,18.808096665546554,18.99040412902832,3629160
2015-01-20,18.99040412902832,19.051173677610223,18.92963458044642,18.99040412902832,2928420
2015-01-21,19.02078666008764,19.111940383911133,18.990402479567756,19.111940383911133,3447600
2015-01-22,19.17270798322966,19.385400772094727,19.14232380579053,19.385400772094727,7553100
2015-01-23,19.385398754190476,19.446168285006706,19.355014579914155,19.415782928466797,6159780
2015-01-26,19.385399770519104,19.385399770519104,19.20309235077607,19.26386070251465,3040620
2015-01-27,19.29424504909792,19.415782928466797,19.233475518281686,19.415782928466797,3169140
2015-01-28,19.355017089970936,19.446170806884766,19.2942475512738,19.446170806884766,2567340
2015-01-29,19.385402186228337,19.385402186228337,19.233478923422695,19.32463264465332,2737680
2015-01-30,19.355018006572728,19.355018006572728,19.233478923422695,19.32463264465332,3847440
2015-02-02,19.32463085041851,19.385400386351257,19.23347713765124,19.294246673583984,1840080
2015-02-03,19.32463085041851,19.32463085041851,19.23347713765124,19.294246673583984,2591820
2015-02-04,19.355017202110133,20.02347858486032,19.355017202110133,19.87155532836914,13861800
2015-02-05,19.901939277767415,20.236169965296803,19.841170921681154,19.932323455810547,14252460
2015-02-06,19.932321094802305,19.932321094802305,19.628475803570637,19.65886116027832,7413360
2015-02-09,19.658863485625144,19.750017202003114,19.446170692567392,19.47655487060547,4707300
2015-02-10,19.628478739896234,19.71963245912825,19.4461713014322,19.506940841674805,5372340
2015-02-11,19.446169304521334,19.506938838523563,19.26386070251465,19.26386070251465,6317880
2015-02-12,19.26386219079336,19.446170806884766,19.233478012576665,19.446170806884766,2373540
2015-02-13,19.537324373466188,19.81078670436723,19.506940195483285,19.750017166137695,7632660
