,Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,SMA_10,SMA_20
2016-01-04,-2.2325593613140122,-2.157121937762379,-2.241079359464019,-2.135828054288051,0.23761657740626568,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-05,-2.2055547509132434,-2.1945041540276047,-2.2082407228178274,-2.227646775324637,-0.35547348017543196,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-06,-2.200153130169697,-2.194503473825865,-2.2027669167379647,-2.216844097653352,-0.06086792181486993,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-07,-2.200153130169697,-2.221204823905182,-2.3012847358570974,-2.2006406855541605,0.9980829331217126,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-08,-2.2865698524126277,-2.2585870229496674,-2.273919197681548,-2.2330475749620375,-0.44759832561405405,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-11,-2.2703665780533355,-2.28528791323517,-2.3341238818253793,-2.341068758151314,0.13850963841861116,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-12,-2.2055547509132434,-2.226545687084079,-2.2465533869790746,-2.2168447771770383,-0.3188174890430118,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-13,-2.097533768716013,-2.119739727584836,-2.1754010176078498,-2.184437799656252,0.5743086441040509,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-14,-2.0813308119309895,-2.1037190220612603,-2.169927758513183,-2.162833249196746,0.46957724086856467,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-15,-2.0651278551459664,-2.0876983165376855,-2.1151959984099986,-2.0926192809224893,1.0120471202197774,0.9309717543633032,0.2260554434671851,-2.19453031724048,-2.1299312823804835
2016-01-18,-2.0651278551459664,-2.082358128329764,-2.1206691174595518,-2.1358281025359322,0.4472733309202667,0.9309717543633032,0.2260554434671851,-2.194530322066519,-2.1299312823804835
2016-01-19,-2.0651278551459664,-2.077017940121842,-2.0768833299186933,-2.0656138704315534,-0.5779307385293257,0.9309717543633032,0.2260554434671851,-2.178322831583091,-2.1299312823804835
2016-01-20,-2.0381229271709276,-2.0609971406650605,-2.0878301592250574,-2.0980204524131403,0.047742422281189814,0.9309717543633032,0.2260554434671851,-2.1664373870759537,-2.1299312823804835
2016-01-21,-2.1515439422403593,-2.0556566183684106,-2.1261420757824903,-2.0278062972417,-0.39562051808236837,0.9309717543633032,0.2260554434671851,-2.1491494682693895,-2.1299312823804835
2016-01-22,-2.124539331839589,-2.1250803729728993,-2.1370892269859283,-2.108823026473427,-0.7125299863912283,0.06060177016158606,0.2260554434671851,-2.136723793442627,-2.1299312823804835
2016-01-25,-2.0381229271709276,-2.0609971406650605,-2.082357040408256,-2.0872184535040796,-0.28487675651299316,0.23747931701506095,0.2260554434671851,-2.1113321830194214,-2.1299312823804835
2016-01-26,-2.070528840740974,-2.0930385517122105,-2.1097229267300777,-2.130427149597159,-0.6182717234792908,-0.17787372140741747,0.2260554434671851,-2.10268818026254,-2.1299312823804835
2016-01-27,-2.097533768716013,-2.0609968405921677,-2.0768832013327074,-2.0440093310368135,-1.0220694670649986,0.4966014932548182,0.2260554434671851,-2.088641693406962,-2.1299312823804835
2016-01-28,-2.0597265519766896,-2.044975631702709,-2.065936724801506,-2.0656135063180305,-0.4730053882508109,0.2901287543951333,0.2260554434671851,-2.0789171991226203,-2.1299312823804835
2016-01-29,-1.9841124360723126,-1.9915731884320256,-2.065936981797352,-2.087218172665804,0.06073687416411125,0.08515262870424356,0.2260554434671851,-2.0783769482968513,-2.1299312823804835
2016-02-01,-2.027320955980912,-2.0182747268273995,-2.0385711588811533,-2.006202129638506,-0.6698616369249192,0.6737393796784897,0.2260554434671851,-2.065410991020912,-2.1234447485830295
2016-02-02,-2.0111179991958887,-2.0236155892790473,-2.022151654828697,-2.038608806327749,-0.3098959250636926,0.36291029052361345,0.2260554434671851,-2.0627097846223994,-2.1139852120110385
2016-02-03,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.25982414791054415,0.2260554434671851,-2.057847544146735,-2.105606774322808
2016-02-04,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.2260554434671851,-2.06000853918298,-2.0980391619420886
2016-02-05,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.2260554434671851,-2.0540657612918194,-2.088849895683236
2016-02-08,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.2260554434671851,-2.0502840007016205,-2.074255205644437
2016-02-09,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.2140574341081111,-2.0421802505057185,-2.0658767339525657
2016-02-10,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.20055315872589644,-2.042720522169694,-2.0591199205480333
2016-02-11,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.1860226552672337,-2.041099816311829,-2.053444207603252
2016-02-12,-2.0759295087617127,-2.0396355845221072,-2.0604637478220558,-2.0494106476215714,-0.5348744949769593,0.2598241479105454,0.17085371674535219,-2.037318083812737,-2.0512820300835477
2016-02-15,-2.0489248983609434,-2.07167761101411,-2.104249610498088,-2.119624956000191,-0.31920538312906915,-0.701003649054984,0.08244180372760933,-2.0486633064394226,-2.050471218064938
2016-02-16,-2.0165186672166278,-2.007594349900811,-2.0221513837540837,-2.0332075388914403,-0.6570611320850265,0.3037421273890779,0.1003111058715728,-2.0481230396915646,-2.048849592102734
2016-02-17,-1.9949140896880582,-2.018274317262302,-2.0166778506928003,-2.0062017170275785,-0.6970142229489341,0.5563384785847745,0.1395482086152512,-2.043801026629691,-2.044254945376563
2016-02-18,-1.9463061720557968,-1.954192172947067,-1.9728934186960592,-1.9791972370877413,-0.3353029877004495,0.7946746580967893,0.19507792565349494,-2.0367778656008437,-2.04182252830873
2016-02-19,-1.9247012769529588,-1.948851259993478,-1.9509997940202535,-1.9413891026460748,-0.5197466256207224,1.1012843609497942,0.27395899427171383,-2.0259729111173654,-2.033444066911576
2016-02-22,-1.9409039161637127,-1.9274899239381462,-1.9455264982701042,-1.9143835148737238,-0.8587660568348516,1.302652841187952,0.35901820214230823,-2.0124666978549457,-2.024795336545041
2016-02-23,-1.9625081761180125,-1.948851179478615,-1.9455265932372166,-1.9251856097066442,-0.909192288022308,1.1408993821934772,0.4086862510613063,-2.0000409740728644,-2.0145249667194007
2016-02-24,-1.9841124360723126,-1.9274901133588789,-1.9619460467797447,-1.957592116421017,-0.8279284769932919,0.6725646836337447,0.4076245746856615,-1.9908567409591198,-2.010200614281394
2016-02-25,-1.919300291357951,-1.9381704289596051,-1.9400530905999531,-1.9413890556104627,-0.7455009837061036,0.8198138081109472,0.4173091941120172,-1.9800517817708612,-2.0039843724288215
2016-02-26,-1.8760917714493512,-1.9007885154183806,-1.8798477531085345,-1.8927790440197454,0.08788946018812618,1.2227697768116015,0.46895664327886294,-1.9643845614216624,-1.9942545596392884
2016-02-29,-1.8760917714493512,-1.9007885154183806,-1.8798477531085345,-1.8927790440197454,0.08788946018812618,1.2227697768116015,0.5024122090873782,-1.9416940902358644,-1.98857882247277
2016-03-01,-1.8490871610485817,-1.86874746549696,-1.8907949025844468,-1.9143839430506306,-0.1365072685960544,0.8826052552799515,0.4987975172728092,-1.9298086506699488,-1.9823625599750512
2016-03-02,-1.8220815979250051,-1.820684499134605,-1.808696400742928,-1.8171638419257037,-0.2806099215663622,1.6135306370178777,0.5895768865751381,-1.9108999631799437,-1.9707408357052343
2016-03-03,-1.8220815979250051,-1.8367054724285194,-1.8141695202160606,-1.8171638419257037,-0.090347872355229,1.6135306370178777,0.6523167745035119,-1.8946924236569114,-1.9591191114354172
2016-03-04,-1.8220815979250051,-1.8420456610497327,-1.8141695202160606,-1.8171638419257037,-0.3201751183442126,1.6135306370178777,0.6923734233163609,-1.882266677588511,-1.947497387165601
2016-03-07,-1.8220815979250051,-1.793983148598264,-1.8032228636975463,-1.8117628418234915,0.3710521430099962,1.652713374906796,0.719810608653132,-1.8720019502915333,-1.9356053946620353
2016-03-08,-1.8220815979250051,-1.820684499134605,-1.8196426396891923,-1.8063618417212788,0.43253335565008716,1.693637256769949,0.7370480754791778,-1.8601164935066996,-1.923443133924721
2016-03-09,-1.9084973674451282,-1.8580657409498502,-1.885320419812927,-1.8441687648569756,-0.07289263848264797,1.0122720593062704,0.7012276233451695,-1.8487712183461649,-1.913172746941523
2016-03-10,-1.8760917714493512,-1.8901081380865243,-1.9017406487566275,-1.8981800441671828,-0.0911236605273437,0.20548291742885127,0.6074180055690377,-1.8444491971972672,-1.9056051062618637
2016-03-11,-1.8760917714493512,-1.8954483267524531,-1.8798477531085345,-1.8819766316549766,-0.5403050121817622,0.38087026320400574,0.5421603759582576,-1.8433686759555128,-1.8972266402540257
2016-03-14,-1.8868937426393666,-1.8634068814061728,-1.879847847957239,-1.8549713135212567,-0.7396825724152433,0.660420932851325,0.5112336982902242,-1.8395869229056714,-1.8839832647394423
2016-03-15,-1.9030970169986594,-1.8794274940342337,-1.9072139097636382,-1.8873781849298388,-0.5845249379923008,0.19906976463349196,0.44585899475556245,-1.83688564708747,-1.8766859047731368
2016-03-16,-1.9355038832915124,-1.90078948161448,-1.9236345171031901,-1.871175608558775,-0.4049299761477449,0.37721973987303425,0.40471969187679474,-1.8422882237695108,-1.8699291435890646
2016-03-17,-1.8760917714493512,-1.852726002564472,-1.863428394551654,-1.8765756315075395,-0.04244295272714551,0.2976635982990731,0.36060335311949515,-1.8482309427183947,-1.8647939168607328
2016-03-18,-1.7950766699499665,-1.8206846737983204,-1.8305890549785078,-1.8495704288476895,1.3440844578848743,0.6030493538802443,0.34830927085143293,-1.8514724414095716,-1.8601992732164083
2016-03-21,-1.8274822659457437,-1.8153440407214207,-1.803222589934247,-1.7901581568190532,-0.4315007210426738,1.168020078407846,0.3947411158218212,-1.8493114129021964,-1.8539829859598203
2016-03-22,-1.843685857879305,-1.8634069158665805,-1.8798478826993739,-1.8441693482305206,-0.14639856779051696,0.390051900648624,0.3688669959751537,-1.8530931435473086,-1.8499288994055367
2016-03-23,-1.8274822659457437,-1.8527257708432845,-1.8579546232406852,-1.838767984925629,-0.6382482689112446,0.4440565835446323,0.3483360807899649,-1.8525529255625839,-1.8439828917146999
2016-03-24,-1.811280261883528,-1.8313654119417744,-1.8360629570579792,-1.8117633821378565,-0.48871509873613384,0.7107849585596406,0.3546597817581791,-1.8439090193857852,-1.8374963704862413
2016-03-25,-1.865290435407874,-1.836705978308755,-1.8415360465156343,-1.8063623533622333,-1.1454197864312379,0.7634382718715955,0.3595166376377711,-1.8363456315871796,-1.833172044267319
2016-03-28,-1.8220815979250051,-1.8473858496709454,-1.8305888786354565,-1.8333672543022352,-0.6985657992931635,0.3553608497644401,0.3295162342240852,-1.8341846656745662,-1.8301990542345623
2016-03-29,-1.843685857879305,-1.8473859429223627,-1.8305889733718803,-1.833367348261875,-0.7206757621984329,0.3553594335414612,0.3005916516790891,-1.8287821820131422,-1.8261449510011802
2016-03-30,-1.7788733955906744,-1.8046636542725596,-1.8086965305798053,-1.8171639705340057,0.49207509785989134,0.5465267253595005,0.28966643638480316,-1.8233796181952655,-1.8261449574367914
2016-03-31,-1.832883886689289,-1.76728221384346,-1.8360628297864234,-1.7577524351139437,0.46880145269644996,1.1484197103662626,0.33783828494193885,-1.8114942185844247,-1.8231719865647946
2016-04-01,-1.8490871610485817,-1.8367059297608364,-1.8470091163303848,-1.8711751227070281,-0.22397738500198822,-0.3272222164791452,0.25227866500534335,-1.8136552479775205,-1.8258747329419491
2016-04-04,-1.8490871610485817,-1.8367059297608364,-1.8470091163303848,-1.8711751227070281,-0.22397738500198822,-0.3272222164791452,0.18070507955929904,-1.8217590445766865,-1.8288477475528522
2016-04-05,-1.8490871610485817,-1.8367059297608364,-1.8470091163303848,-1.8711751227070281,-0.22397738500198822,-0.3272222164791452,0.12090486683884431,-1.8244603220308822,-1.8320910303975035
2016-04-06,-1.9463061720557968,-1.8847685139326862,-1.9291076374492069,-1.8981810172606448,0.021947465558375626,-0.6338191945864448,0.04296540656514858,-1.8304031652872985,-1.8347938253950342
2016-04-07,-1.9138993057629432,-1.9381707896444278,-1.9510001107224606,-1.9467904170492338,-0.5224618842231238,-1.1217554460419004,-0.07073216604733616,-1.8439093687635348,-1.837226308152312
2016-04-08,-1.881493074618628,-1.9007888763860785,-1.9455268015765879,-1.9521912279276996,-0.28216149791059164,-1.172527528963852,-0.16627871548422613,-1.858496036195612,-1.840739875002686
2016-04-11,-1.8760917714493512,-1.9007885154183806,-1.92363354440472,-1.8981800441671828,-0.8773849729656048,-0.46260156733657853,-0.18481779454466496,-1.8649789951701092,-1.8429020573935744
2016-04-12,-1.8490871610485817,-1.8634072774459778,-1.8579553541077984,-1.8495707125352268,-0.6266114463295239,0.0685406190232022,-0.1484217897563682,-1.8665997515987698,-1.8410101561543197
2016-04-13,-1.7842753339084894,-1.7939838607975294,-1.8360631293879077,-1.8441699614770415,0.36620346693427924,0.1242110867751771,-0.11427117716027917,-1.8693010507052288,-1.8396587826309192
2016-04-14,-1.746467164446359,-1.7459205783339355,-1.732071416729137,-1.7523509585879191,-0.05291609305069413,0.9335747288758656,0.0074740384345440445,-1.8687607630429808,-1.8334425296587655
2016-04-15,-1.714061250876313,-1.719219356605584,-1.7320715470167558,-1.736147675202159,-0.3861171129739631,1.0529251687217227,0.11793523497319722,-1.8552545182967004,-1.827766809104323
2016-04-18,-1.7572700883591819,-1.7566019945537157,-1.7484914153601587,-1.7253461842460365,-0.7738172519882907,1.1334721440637692,0.21268724488800544,-1.840667844473415,-1.8245235917331741
2016-04-19,-1.735665510830612,-1.7352404233414627,-1.7156518665041192,-1.736147769277044,0.1125207346527683,0.9785276643702234,0.27161748815449427,-1.827161609137061,-1.8191181481490268
