,Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,SMA_10,SMA_20
2016-03-01,-1.196391723192902,-1.200659896576355,-1.207536909226193,-1.2123607237683829,0.23014194990827452,0.25788934386731377,0.06437510402404181,-1.2016039082860233,-1.2080030990372264
2016-03-02,-1.191579598901119,-1.1887277762971473,-1.1857212930970136,-1.1859304188375437,0.08842365773492554,1.1413871207751447,0.0936713542911509,-1.1991993481865688,-1.205836969772452
2016-03-03,-1.1867672335813224,-1.1887276687642006,-1.1857211849337819,-1.1859303109197676,-0.30053055537772533,1.1413900466147102,0.11297304572881235,-1.1972756914262026,-1.2036708351027126
2016-03-04,-1.1939855405330038,-1.1935004904770858,-1.1929930216153504,-1.1907357650651318,-0.08559926232215365,0.8590955067472215,0.11478191585655968,-1.195352026604981,-1.2017453773000493
2016-03-07,-1.196391723192902,-1.1935005439843505,-1.1954170475841732,-1.1931385859855956,-0.5665432030769172,0.7183562010223705,0.10758586187847835,-1.1939092829543891,-1.1999402626312061
2016-03-08,-1.196391723192902,-1.200659896576355,-1.202688964569385,-1.2003468876541408,0.07072916306494267,0.3097316848094989,0.08397446981417471,-1.1936688175005017,-1.1984961692956324
2016-03-09,-1.191579598901119,-1.195887127587785,-1.1978411525359867,-1.1955414859819178,-0.5612402658363719,0.4953063779921371,0.07137664754029341,-1.1924665467052913,-1.1968114017210525
2016-03-10,-1.1843609545102187,-1.188727519897012,-1.1929929533858796,-1.1907356967629081,-0.32866858971531276,0.6745013778516137,0.0675520168968776,-1.1905428792969734,-1.1948859404975336
2016-03-11,-1.181955012878334,-1.1863412549311263,-1.1857212219755944,-1.1835275808610377,-0.2602715216331771,0.9265878207173255,0.0753648443348215,-1.1888596576283081,-1.1925994672447027
2016-03-14,-1.1771425993529347,-1.1744088456113357,-1.1736012049091915,-1.1739163567011555,-0.08792606131545413,1.2254988744399165,0.09692812835413826,-1.186214588852215,-1.1891095978820965
2016-03-15,-1.1843609545102187,-1.179181714857066,-1.185721035194035,-1.1811246262767456,-0.30772739877560823,0.7820064976935188,0.09597049987117157,-1.1830886238846035,-1.1869434612902117
2016-03-16,-1.1771425993529347,-1.1815681990743976,-1.180873122779156,-1.1787218917315274,-0.18473172175765398,0.863759254223203,0.09626368757922459,-1.1823672276472048,-1.1853790336419672
2016-03-17,-1.1651120234926622,-1.1624766608430896,-1.1639053854089239,-1.1594998228756175,0.7476653353019018,1.420805582341285,0.1305815318762263,-1.179722185969863,-1.183092565955845
2016-03-18,-1.1602998509952764,-1.1648631968405636,-1.1590575264737801,-1.1643054425688164,1.1687618414847967,1.1333944529363662,0.14395420233941222,-1.1770771608597868,-1.180806102526873
2016-03-21,-1.1578936201297756,-1.1624766450065194,-1.1614813971264828,-1.1570970396389886,-0.44782234281409644,1.328013377841411,0.1643705825357091,-1.1734702886732657,-1.1782789531436713
2016-03-22,-1.1651120234926622,-1.1648631117755575,-1.1663293578068707,-1.1594998228756175,-0.46356881972224634,1.1795833963125102,0.1711880231208302,-1.1693825023048947,-1.176112820258359
2016-03-23,-1.1602998509952764,-1.1648631968405636,-1.1614814986008728,-1.1643054425688164,-0.37325655181948975,0.8839784305373438,0.16255204120297503,-1.166256542749214,-1.173946698118687
2016-03-24,-1.1651120234926622,-1.1672495627080255,-1.1663293578068707,-1.166708124750966,-0.5152995136198109,0.7370778594290474,0.14662858229680484,-1.1638519738562463,-1.1717805730010586
2016-03-25,-1.1675182543581633,-1.1672496642482195,-1.1663294596462344,-1.1643054593721238,-1.3095496444027115,0.8245478366140453,0.1346189683002586,-1.1619283123491195,-1.16997545893159
2016-03-28,-1.162706178271983,-1.1672498442973274,-1.1663296402258245,-1.1667084064824065,-1.0339592427078408,0.6656047130135497,0.11637015542258411,-1.161206973843945,-1.1682906943160458
2016-03-29,-1.162706178271983,-1.1648633942503603,-1.1614816972287778,-1.164305640082179,-0.8332593016345489,0.7632302655144031,0.10288370677397571,-1.1595238070639389,-1.1658838984880533
2016-03-30,-1.1506752649724914,-1.1529308733014005,-1.1590574567004914,-1.1643053734059101,0.49999652152663704,0.7632415748999647,0.08856151752732688,-1.1580810682181892,-1.1648008274551347
2016-03-31,-1.1482694197518122,-1.1481582548136269,-1.1566337650235274,-1.1474862861798116,0.8147637248761488,1.3777887954643289,0.10679476567721913,-1.1568788087215198,-1.162875392906741
2016-04-01,-1.1651120234926622,-1.1577037589781538,-1.1639053854089239,-1.152291521000269,-0.15215653585144698,1.0334372689593705,0.10783737506049924,-1.155676510708557,-1.160949947373656
2016-04-04,-1.1651120234926622,-1.1577037589781538,-1.1639053854089239,-1.152291521000269,-0.15215653585144698,1.0334372689593705,0.10484137489080098,-1.155195596506011,-1.1589041587067506
2016-04-05,-1.1651120234926622,-1.1577037589781538,-1.1639053854089239,-1.152291521000269,-0.15215653585144698,1.0334372689593705,0.09871536438950647,-1.1544742228086615,-1.1564973487065757
2016-04-06,-1.189173560858029,-1.1815685163113352,-1.1832974124633797,-1.1787222101137027,1.2855887955902798,-0.5604872276168454,0.0382736834507145,-1.1559169865951295,-1.1556549703381638
2016-04-07,-1.1843609545102187,-1.1863410686370255,-1.18814500792465,-1.1811246262767456,0.04664949906450728,-0.6690543706390023,-0.01682148580691359,-1.1573597237596287,-1.1551736084805988
2016-04-08,-1.1699243406068562,-1.1720225231273333,-1.1808732501638601,-1.1859303205474176,0.36017213551062566,-0.8840314735605581,-0.07182208625801176,-1.1595238404032502,-1.1552939475458828
2016-04-11,-1.1651120234926622,-1.1672495627080255,-1.1736012750007112,-1.1763191939180977,-0.6827749295329515,-0.3824546357982487,-0.09779444956456283,-1.1604856438053293,-1.1554142914958974
2016-04-12,-1.1651120234926622,-1.1648631117755575,-1.1639053854089239,-1.169110892042749,-1.056090888946443,-0.04899730306895447,-0.10544917869498852,-1.1609665313199529,-1.1548125943763625
2016-04-13,-1.1506752649724914,-1.1529308733014005,-1.154209512006096,-1.1570970716814768,0.2832795455227185,0.4337335655735452,-0.08922297307661853,-1.1602451576377062,-1.1537295346314789
2016-04-14,-1.1506752649724914,-1.150544422418896,-1.1517855396588985,-1.1474860027155658,-0.16438575846739845,0.7627433125010569,-0.05919267129074519,-1.1602451292699083,-1.1531278332084143
2016-04-15,-1.1602998509952764,-1.1624767461747572,-1.1711773871092437,-1.171513743638711,0.779374735536183,-0.3374047065736457,-0.08478572480893211,-1.1621688008996147,-1.153488854511701
2016-04-18,-1.1675182543581633,-1.1696361148613785,-1.1639054875726167,-1.1667082263424147,-0.7628059925815895,-0.15962777403059172,-0.097012710554156,-1.1636115584611182,-1.1539702221899035
2016-04-19,-1.1699243406068562,-1.1577038186443174,-1.1663294169054517,-1.1570971152848097,-0.4220111074698095,0.17616730791311935,-0.08918594052196517,-1.1640924802339503,-1.153849884732098
2016-04-20,-1.1867672335813224,-1.1720225133166908,-1.1808732404512434,-1.1691109409644362,0.3582241177487927,-0.3054984813184643,-0.10822718950934963,-1.163130628624192,-1.1540905638154084
2016-04-21,-1.172330426855549,-1.1767953822744677,-1.180873207972748,-1.1763192097613844,-0.25177599972740555,-0.5678736242151466,-0.13865953243214396,-1.162649724641682,-1.1545719264004077
2016-04-22,-1.1747365131042418,-1.1720224376211572,-1.1760252205428874,-1.1787219345031728,-0.2914398058225048,-0.6543426791633817,-0.16822738545250987,-1.1619283425210967,-1.1552939626458618
2016-04-25,-1.1699243406068562,-1.1744089738745027,-1.171177361324921,-1.173916485021331,-1.0860146062323774,-0.45434843442852785,-0.1826177614836885,-1.1616878904658847,-1.155654972803884
2016-04-26,-1.1675182543581633,-1.1696361148613785,-1.168753431719852,-1.1739165272532877,-0.8796870582915681,-0.4543501664352625,-0.19439518492709093,-1.1621688163344022,-1.1561363254802788
2016-04-27,-1.1747365131042418,-1.1744088886389157,-1.1736012480583091,-1.1763191671255162,-0.299285988474332,-0.5577951440512234,-0.20871202940295672,-1.1640924752350779,-1.156738025579097
2016-04-28,-1.191579598901119,-1.1720226232856592,-1.1857212930970136,-1.169111051334889,0.7867339137475521,-0.22728009628699555,-0.20597128941642748,-1.1662566106372356,-1.1578210825746154
2016-04-29,-1.2060161163932763,-1.20543267544594,-1.2051128137605525,-1.2003467639557295,1.7353103405512205,-1.3539290852929553,-0.2654351794971684,-1.169142086694082,-1.160227886379466
2016-05-02,-1.2060161163932763,-1.20543267544594,-1.2051128137605525,-1.2003467639557295,1.7353103405512205,-1.3539290852929553,-0.3115827384542604,-1.1725084768191305,-1.1626346901843165
2016-05-03,-1.2180469332815622,-1.217365101076552,-1.217232847090979,-1.2147635396104344,1.8492152680139542,-1.745825886883394,-0.3750986447470158,-1.1782794673309127,-1.165763545286079
2016-05-04,-1.2204529713246524,-1.214978559037414,-1.217232755873236,-1.2195689829992604,1.0063188047897247,-1.864141909411205,-0.4326132652046243,-1.1833290760977366,-1.1678093193234291
2016-05-05,-1.2180469332815622,-1.217365101076552,-1.2196568192536792,-1.2171663066690286,0.21066177228994476,-1.7381105958673888,-0.47060747886998894,-1.1874168656814423,-1.169614434606724
2016-05-06,-1.2156407024160614,-1.2173649996017042,-1.2148087728990864,-1.2123606703832004,0.11547945998260575,-1.4847106651500046,-0.48815341037098653,-1.1907832756481118,-1.170938175007064
2016-05-09,-1.2180469332815622,-1.214978650375689,-1.217232847090979,-1.2123607725518402,0.22197109762947512,-1.4847138696035973,-0.49892136514032914,-1.194630603120993,-1.1727432851938737
2016-05-10,-1.2204529713246524,-1.2197514610521487,-1.217232755873236,-1.2195689829992604,-0.24842108024869322,-1.7103442848325672,-0.5184193124659147,-1.1991992909151568,-1.1752704334888513
2016-05-11,-1.2204529713246524,-1.214978559037414,-1.217232755873236,-1.212360680897678,0.30741332112764924,-1.3046155052358042,-0.5162080472875132,-1.202806159841777,-1.1780382618620135
2016-05-12,-1.2252654330556545,-1.2197516654678773,-1.2196569331711502,-1.2195691874219654,-0.5750387249826888,-1.5426032738159163,-0.525340672625104,-1.207855778020918,-1.181648483609886
2016-05-13,-1.2348896334336177,-1.2316836027097928,-1.2342004500083075,-1.2291799387059457,1.3886172905494463,-1.8292989531983295,-0.5479770143612598,-1.2107412695327284,-1.1845366433436264
2016-05-16,-1.232483691801733,-1.231683790431074,-1.234200637404911,-1.2387911955010977,-0.17547863738894734,-2.0828516166545246,-0.5809362201442204,-1.2145886114179538,-1.1881468542959848
2016-05-17,-1.2204529713246524,-1.224524363066883,-1.224504673295307,-1.226777285100843,-0.22179817083697587,-1.4259792361696941,-0.5791166265376196,-1.2157908918098268,-1.1916367231952285
2016-05-18,-1.2204529713246524,-1.224524363066883,-1.224504673295307,-1.224374517733649,-0.17959111933059474,-1.3031354202460206,-0.5689541874998815,-1.2162718076231533,-1.1944045499433122
2016-05-19,-1.2204529713246524,-1.2173650100447813,-1.2220807008212833,-1.2147634482648721,0.04091366898799907,-0.8335338072979416,-0.5382076766119199,-1.2160313406059295,-1.1963299951978612
2016-05-20,-1.2132346161673684,-1.2125921404463658,-1.2148088157746015,-1.2171662478333898,0.10444069266555223,-0.9230910574470043,-0.5152902710321444,-1.216512260694057,-1.1982554442000395
2016-05-23,-1.1867672335813224,-1.1887276687642006,-1.202688990622666,-1.2027496808750993,0.8523171783959289,-0.2838801054256053,-0.46571987001772047,-1.2155504268449329,-1.1996995289911863
2016-05-24,-1.2012039438958906,-1.1935005062531219,-1.1954170098838846,-1.1931385482438825,-0.536024258141534,0.0784764011528438,-0.40527451059661385,-1.2129053905004863,-1.2006622466971393
2016-05-25,-1.1843609545102187,-1.1863410686370255,-1.18814500792465,-1.1883329291413678,-0.19788084165002656,0.24838955320323902,-0.3464399894628354,-1.210500803619529,-1.2012639452081033
2016-05-26,-1.181955012878334,-1.1863412549311263,-1.1832972498553769,-1.1835275808610377,-0.9296320692407858,0.41497957499708343,-0.2895385321253299,-1.2068939254070354,-1.201985984177887
2016-05-27,-1.1747365131042418,-1.1791817906744326,-1.1784491930274656,-1.1763191671255162,-0.6160012095856767,0.65370275245311,-0.23007829215495956,-1.201603862518559,-1.2007825835099109
2016-05-30,-1.172330426855549,-1.1720224805104016,-1.1760252632793102,-1.171513675279378,0.10622637561389912,0.805527762815247,-0.17401237640037684,-1.1948710377353995,-1.1993385040866489
2016-05-31,-1.1747365131042418,-1.1744088886389157,-1.1760252205428874,-1.1739163997478597,1.909062702585823,0.6710755933109427,-0.13540805648443113,-1.1895809634610892,-1.1972927116695835
2016-06-01,-1.162706178271983,-1.1672498442973274,-1.1711775832228715,-1.1763194720833174,-0.40312615750092873,0.5335942438263668,-0.11092509283628518,-1.1847718355199262,-1.195126598649889
2016-06-02,-1.162706178271983,-1.1624769442033933,-1.1614816972287778,-1.1619028736819512,-0.6709244881484675,1.0127448864395505,-0.06473620338459374,-1.1794817923460543,-1.1923587791030046
2016-06-03,-1.1554873892642745,-1.1600900931724751,-1.1566333507496618,-1.1619024737295758,-0.1365182821522878,1.0127571251431973,-0.030393750080690344,-1.1739512480175645,-1.1898316255142816
2016-06-06,-1.1530813512211844,-1.1529308305549943,-1.1517854967764338,-1.1522914944255254,-0.30404780966992373,1.2975386323426998,0.01315959838355621,-1.1689016247983768,-1.1868231095177433
2016-06-07,-1.1482694197518122,-1.1457718048000711,-1.14693787916518,-1.1498890525463996,0.6855993249457234,1.3646480030196035,0.04926919755122126,-1.1645734141935338,-1.1833332526067897
2016-06-08,-1.1314262375437296,-1.1338392714378143,-1.134817738427176,-1.1378749389185967,0.5864668655102231,1.6726685150931608,0.09802109842659151,-1.1595238106118217,-1.1796027009296597
2016-06-09,-1.1314262375437296,-1.1338392714378143,-1.134817738427176,-1.1378749389185967,0.5864668655102231,1.6726685150931608,0.1325160391881198,-1.1549551041839718,-1.1755111176592443
2016-06-10,-1.1314262375437296,-1.1338392714378143,-1.134817738427176,-1.1378749389185967,0.5864668655102231,1.6726685150931608,0.15544789221644853,-1.151107782647923,-1.1709381885182193
2016-06-13,-1.1482694197518122,-1.150544704827183,-1.14693787916518,-1.1522918189129878,0.7778054990058175,0.6912837941256061,0.14073154094639492,-1.149184147673039,-1.1666059447111818
2016-06-14,-1.1482694197518122,-1.1481582548136269,-1.14693787916518,-1.1522918189129878,-0.37157909208013357,0.6912837941256061,0.12501391444276572,-1.1470200590845976,-1.1628754068468088
2016-06-15,-1.1434567651983993,-1.1481578599272113,-1.1469374829914933,-1.1474858910327048,-0.27628855656380386,0.8716693327884638,0.1181340142843807,-1.1441345269121121,-1.159024508840423
2016-06-16,-1.1554873892642745,-1.150544287987922,-1.154209377982327,-1.1498886354398778,-0.5393791776202463,0.7088626677816079,0.10409246898665821,-1.1429321972079192,-1.1557753119423682
2016-06-17,-1.1434567651983993,-1.1409985062526196,-1.1420895376016136,-1.1450831234465269,-0.20253443963662757,0.8984203535033679,0.09876334172617876,-1.1412489939916124,-1.1521650932155454
2016-06-20,-1.1434567651983993,-1.1386120550277556,-1.1372415922117336,-1.1354720531018152,-0.51216104055908,1.2376738607079596,0.10976327072010598,-1.139565781664375,-1.1487955534827812
2016-06-21,-1.1314262375437296,-1.1362257223046668,-1.134817738427176,-1.1378749389185967,-0.3466336424077724,1.0627601659915633,0.10982525381171218,-1.138363464431005,-1.1460277251041555
2016-06-22,-1.1290201995006395,-1.1338393617160616,-1.1348178287438528,-1.1354722617670205,-0.21736101926835633,1.149986989738935,0.1107592807914435,-1.1381230155527058,-1.143380245921053
2016-06-23,-1.1386445927010136,-1.1338392392723353,-1.132393733818298,-1.13066660495359,-0.6429487886243662,1.3204200412899625,0.11708746124515441,-1.137401638643971,-1.1407327512853462
2016-06-24,-1.162706178271983,-1.143385343827657,-1.1784494977184414,-1.1378752096796745,2.823061814116956,0.7734802565257936,0.10396310354112959,-1.1374016657404942,-1.138807320107318
2016-06-27,-1.1502032839162346,-1.152369165359567,-1.1515952335802073,-1.1544114363944915,0.4598457109910796,-0.22322811565615885,0.05742003853711457,-1.1376137873089356,-1.1379507697896396
2016-06-28,-1.1427020100765717,-1.1449292402642914,-1.1465573604019872,-1.149417635539304,-1.7883291209776606,0.0092256491000956,0.02752860267610274,-1.1373261522566043,-1.1367237711254994
2016-06-29,-1.1327003116236878,-1.1325293036961592,-1.1314434300164828,-1.1344359238214339,-0.154862116076215,0.6067186813820592,0.030649028175526224,-1.136020171560974,-1.1346260711219684
2016-06-30,-1.1151966162471,-1.1176487954434502,-1.1238860541501725,-1.121950672535859,0.434088587251288,1.0036335830951393,0.0546926361078141,-1.133224268733235,-1.1326251009090058
2016-07-01,-1.097693161898526,-1.1027685280249104,-1.103733768916001,-1.1044716743844423,0.09935420184298835,1.4464675616579508,0.10466717476669653,-1.1291600617020585,-1.129748730759185
2016-07-04,-1.097693161898526,-1.1002884905815131,-1.0986957082319264,-1.0994776870618288,-0.46816830610435195,1.5561504462978795,0.1498568815383382,-1.1255579111036198,-1.1271035985177476
2016-07-05,-1.1076952459962317,-1.1052487003320288,-1.101214874316559,-1.101974816098702,-0.9756269330618422,1.408570438655354,0.17606364347318784,-1.1219651919331797,-1.124703856897552
2016-07-06,-1.1201977065015556,-1.117648911404956,-1.1188481097107623,-1.1119628151732028,0.023110951109025484,0.8465789579334997,0.1723803967533899,-1.1196124746489577,-1.123406071386823
2016-07-07,-1.1051948213830107,-1.1077287993607683,-1.1062529963771721,-1.109465857701146,-0.5739564928927816,0.9204578620544905,0.16985249749061496,-1.1174908013760378,-1.121983227997396
2016-07-08,-1.1051948213830107,-1.1102088362088656,-1.0986959071650404,-1.1044718715772734,-1.860135220143004,1.0678105402430473,0.17316496054119893,-1.1141479489362491,-1.1203102652856
2016-07-11,-1.0776895721703472,-1.080448498389203,-1.0785437740209267,-1.077005052658851,0.8802387663155349,1.7056068389098626,0.22517193026253327,-1.1064014740799741,-1.1165395950250567
2016-07-12,-1.072688433710289,-1.0754882605787413,-1.0735055498027948,-1.0720109017821835,0.4104418160868155,1.79757906807856,0.270581045350763,-1.0986549641951595,-1.1125187971906476
2016-07-13,-1.085190749598805,-1.0829282528868058,-1.0861005808770707,-1.079501762275054,0.8807798823604884,1.3830097649439033,0.28577183951310153,-1.0931574059753761,-1.1091138729888281
2016-07-14,-1.082690324985584,-1.082928315395082,-1.0861006432477154,-1.0919867920451976,0.0224075002505858,0.760236734067919,0.2673012413533349,-1.090158758633704,-1.1062139110196558
2016-07-15,-1.0801899003723627,-1.0854084145395724,-1.0886197351471332,-1.0869928670656557,0.38798550022124095,0.893027799045501,0.25701233875787355,-1.0884095599904102,-1.1033045125548138
2016-07-18,-1.0801899003723627,-1.0829283775345775,-1.081062645456908,-1.0869928670656557,-0.5209271204873284,0.893027799045501,0.24343837377637054,-1.0871601366286914,-1.1008764759404526
2016-07-19,-1.07518885832351,-1.0804482728320821,-1.0760245175064789,-1.0745078328057676,0.43722706031201897,1.2204533858842654,0.2519769548095956,-1.0844113672741753,-1.0977027911827648
2016-07-20,-1.0776895721703472,-1.080448498389203,-1.076024744594395,-1.077005052658851,0.19897366571894692,1.085108154025748,0.248304507329338,-1.0809129551887602,-1.0947745133781772
2016-07-21,-1.0676871988390253,-1.073007964648127,-1.070986259967318,-1.07201064261928,-0.06741776321171253,1.217126597916432,0.24982703751482446,-1.0771646095373348,-1.0918367820373072
2016-07-22,-1.072688433710289,-1.0730082235564262,-1.068467489974126,-1.0670169153074924,-0.31773804560724994,1.345812180449649,0.2554010146459822,-1.0734162897866328,-1.0882879078248042
2016-07-25,-1.0701877198634517,-1.0680479224663244,-1.076024354434033,-1.0670166880310674,-0.3912757161164448,1.3458181778991296,0.2542740410258607,-1.0724167001958222,-1.0839108201243008
2016-07-26,-1.0626867352574052,-1.0680483966769538,-1.0634296790199753,-1.0670171627240708,-0.09149742721214793,1.345786173005205,0.24790849848270835,-1.0719169497594165,-1.0797838662417245
2016-07-27,-1.052684747570905,-1.0531681360255607,-1.0483154607814062,-1.0520351647640127,-0.014009609574791778,1.7330206182130043,0.26695000230947413,-1.0691682190121778,-1.0756568980229644
