,Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,SMA_10,SMA_20
2016-01-04,0.08084694558290662,0.05237257659976371,0.10382367246376772,0.08167977845602367,-0.3330413507443329,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-05,0.043868234123766725,0.010407367150895392,0.08096671330494855,0.05989676776268581,-0.292642035288646,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-06,-0.05227557785856716,0.010407959422150453,-0.02569586992803679,0.05989738262062978,-0.27686475185142323,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-07,-0.1853988629467937,-0.05953306756409001,-0.18569130350400082,-0.05627604606638292,-0.23407506789223972,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-08,-0.10404546924266118,-0.14346233781608103,-0.24664187993358322,-0.28862309436697153,-0.2964668681268535,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-11,-0.14842091313440658,-0.15745143830294678,-0.1475979128128043,-0.11436345357726274,-0.32395742342705114,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-12,-0.21498198444345473,-0.14346269168138154,-0.17807273774524346,-0.11436284387424787,-0.2947934277499462,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-13,-0.14842091313440658,-0.17843383134337323,-0.13997896539094293,-0.18697180794346197,-0.3354317192478295,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-14,-0.17800289216093954,-0.19941549464497482,-0.2009287394208791,-0.21601459946645094,-0.3167859125288731,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-15,-0.06706713860689803,-0.10849204209490407,-0.08664696152828141,-0.07079792250549341,-0.285470524390468,-0.16540429456953196,-0.025488217370032942,-0.08387509558850753,-0.06972536913580883
2016-01-18,0.043868234123766725,0.010407367150895392,-0.13236004279918848,-0.1797108655068724,-0.24148555483261416,-0.16540429456953196,-0.025488217370032942,-0.11056023333256419,-0.06972536913580883
2016-01-19,0.06605576565795176,0.04537852485627316,0.058110525906488436,0.009071283190250787,-0.30913644954630226,-0.16540429456953196,-0.025488217370032942,-0.11574896172835303,-0.06972536913580883
2016-01-20,-0.05967192946779735,-0.003580369792076415,-0.018077777152240668,-0.005450511991385182,-0.3065069023067651,-0.16540429456953196,-0.025488217370032942,-0.12242027001455723,-0.06972536913580883
2016-01-21,-0.08925505096445839,-0.0875099852146287,-0.056171874015695115,-0.07079827106251857,-0.33399745760696276,-0.16540429456953196,-0.025488217370032942,-0.12390283101405167,-0.06972536913580883
2016-01-22,-0.10404546924266118,-0.08750906601174975,-0.08664634360415627,-0.05627571459002431,-0.318220376863584,-0.06780007266436883,-0.025488217370032942,-0.10018269421107276,-0.06972536913580883
2016-01-25,-0.030088427147758858,-0.07352138373796455,-0.01807734344351512,-0.05627620758152389,-0.32730410148702166,-0.06780328940556211,-0.025488217370032942,-0.09425261906733787,-0.06972536913580883
2016-01-26,-0.05227557785856716,-0.09450370622913443,-0.018077264172562224,-0.05627613175844524,-0.35240428828372267,-0.06780270996352294,-0.025488217370032942,-0.08832259842692977,-0.06972536913580883
2016-01-27,-0.08925505096445839,-0.04554551337730483,-0.06379082151295234,-0.041754733033499566,-0.3124831276062728,0.048854492400679905,-0.025488217370032942,-0.07349751674836907,-0.06972536913580883
2016-01-28,-0.08925505096445839,-0.10149845715254394,-0.056171874015695115,-0.08531987674775274,-0.33256319596609596,-0.281248797555155,-0.025488217370032942,-0.06015500905454012,-0.06972536913580883
2016-01-29,-0.030088427147758858,-0.08051562051164039,-0.025695949053808533,-0.05627620758152389,-0.30985358036673566,-0.031868599154842886,-0.025488217370032942,-0.05867250012785847,-0.06972536913580883
2016-02-01,0.006889903488004287,0.0034137017198417026,0.05049188398419176,0.0526363938865707,-0.3184593529057804,0.7680871599812436,-0.025488217370032942,-0.03495237561472421,-0.07123383393645297
2016-02-02,0.014285493450481001,-0.01756862619491417,0.05049195562566977,0.023592923204168278,-0.3409299924629443,0.5271175051886328,-0.025488217370032942,-0.03346987433554325,-0.07311939488110183
2016-02-03,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.2351657246029915,-0.025488217370032942,-0.03421112424859362,-0.07689056966362358
2016-02-04,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.025488217370032942,-0.028281079712688575,-0.07462789093553239
2016-02-05,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.025488217370032942,-0.02383363001640397,-0.060297495269806975
2016-02-08,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.025488217370032942,-0.019386129991056728,-0.05501785378445505
2016-02-09,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.019122699957241904,-0.014938637706419334,-0.04973824396605737
2016-02-10,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.01423895873027689,-0.011973622067987856,-0.04068744603947934
2016-02-11,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.01057180843211209,-0.004561079757486314,-0.030128214114097975
2016-02-12,0.006889903488004287,0.024396095994366946,0.02763538313779673,-0.012711324881622382,-0.29837928454595725,0.23516572460299018,-0.007899618551644743,-0.00011357973213907425,-0.027111293421013476
2016-02-15,-0.00790127643694985,-0.03155666597722189,-0.01807742185438453,-0.05627628258192987,-0.3433203609664409,-0.2961364138520365,-0.03186769280125079,-0.011232377748675264,-0.020700307708270683
2016-02-16,0.06605576565795176,0.03139036677129148,0.03525436762498505,-0.019971929853430836,-0.30746300916939495,0.16639711641428223,-0.02907897573932971,-0.01567987474786714,-0.02220876360015259
2016-02-17,0.05866017569547434,0.038384221956632054,0.10382379905576543,0.052636360957483,-0.29742297498948334,0.9248790067866927,0.016166381502282598,-0.00900858777510324,-0.019191828607148867
2016-02-18,0.1474083977153315,0.09433715064847129,0.12667960217683413,0.08894020007992565,-0.21734167759238707,1.2391501761371408,0.07263444464632392,0.0013689257593035105,-0.01089527968218308
2016-02-19,0.12522124700452322,0.09433722087655283,0.15715512370702148,0.1325054146370521,-0.32419660216309165,1.5772735032188683,0.1415570884036764,0.016193973198066796,-0.0010903036889782583
2016-02-22,0.07345211726718125,0.02439691929912876,0.0428738139406474,0.023593698568269383,-0.2869047860313348,0.332904373306921,0.12904640553253321,0.01990032066664336,0.003058005602233608
2016-02-23,0.09563926797798955,0.06636132259240135,0.1190615142607059,0.0744194167934445,-0.332085041187859,0.7477331877607911,0.1475878569852619,0.028795420384409635,0.009846113720967267
2016-02-24,0.1030340962937149,0.2062431786691133,0.13429870049673237,0.14702742030697388,-0.14634410481872848,1.2548186682821338,0.20316163256385517,0.045103006431848565,0.019651142904907604
2016-02-25,0.1030340962937149,0.10133121311114344,0.14953625262862197,0.10346227687607197,-0.314156365289336,0.8216477499508181,0.21823530307091177,0.056963065836146,0.029456172103565492
2016-02-26,0.11782603786542252,0.08034904508434486,0.14953649525460286,0.10346250891629857,-0.3198936145466472,0.821649457876786,0.22723687443855553,0.06882314892922232,0.037752733771879834
2016-02-29,0.11782603786542252,0.08034904508434486,0.14953649525460286,0.10346250891629857,-0.3198936145466472,0.821649457876786,0.23137838358575497,0.08513073970437045,0.040392557146888976
2016-03-01,0.14001280775285407,0.11531979376327249,0.172392869094043,0.11072302773606228,-0.32969467268436237,0.8826822016416354,0.23596982009721054,0.09847327137594976,0.044917948994677846
2016-03-02,0.154805130147937,0.10133190685326242,0.18763105480703424,0.12524523713871902,-0.30507264066589834,1.0080206954308106,0.24516699960073804,0.10588584679549065,0.05208318200420957
2016-03-03,0.14001280775285407,0.10832555765188344,0.18001181674645375,0.1542881723374784,-0.2943154756655533,1.252607014063092,0.2664774013558104,0.11255716300845828,0.060756856474823026
2016-03-04,0.2879284152361636,0.24121436257188478,0.21048781260026234,0.14702805493546492,0.05804284096320252,1.1538778861450927,0.2755107684432464,0.11403976640579214,0.06905345259483012
2016-03-07,0.2213665822803619,0.24820845668164968,0.24858171888035777,0.30676657232533733,-0.2596532067733336,2.205731100221799,0.373838302924324,0.14294863256498205,0.08564660004181718
2016-03-08,0.30271997598449374,0.2621969362545688,0.25620066336661323,0.23415820882900754,-0.15399356780129936,1.3723012314639844,0.4032433357210293,0.1592562233949864,0.09846859057337497
2016-03-09,0.5319882155251823,0.5349681943970311,0.3781025497450254,0.3503321311738336,0.6931961630879224,1.9758523246220931,0.49024586575455703,0.1800114200280689,0.11732446025530603
2016-03-10,0.5024043323817684,0.55594981556641,0.5457158809813089,0.5463745388425543,0.28131456950628636,2.662330485630647,0.6687383216972935,0.22522793788012016,0.14636244458350528
2016-03-11,0.5245918639159527,0.5139853171181006,0.5609537464272494,0.4882880807318344,-0.06745789032645846,2.1457565577058957,0.7662001898790394,0.26451443733413643,0.17238351546469907
2016-03-14,0.46542562092262924,0.4580319693310033,0.5152403176980783,0.5100702481812253,-0.134869606304106,2.2208184773040505,0.84642112487591,0.30602465883856156,0.2017986066907296
2016-03-15,0.25094894213027163,0.3391315791946706,0.2866753760936059,0.32854875663793287,-0.008890922930052158,0.8560762682788896,0.791678370075491,0.32826229325355344,0.219900188020251
2016-03-16,0.29532438602201627,0.24820902777670115,0.30191394069566607,0.23415846547663854,-0.23168449669489902,0.3074035748057753,0.6834800124736159,0.3393811476099471,0.2293281424155512
2016-03-17,0.21397099231788522,0.25520263481579775,0.2562005954612798,0.27772329466306717,-0.2579799690902704,0.5236556566520351,0.6164290716809672,0.351982529173475,0.2391332204860615
2016-03-18,0.2657405028786032,0.23421979011947355,0.27143801506689386,0.20511447152245627,-0.2713666813301525,0.1208538120990914,0.5134992342975948,0.35791251964361054,0.2429044134149605
2016-03-21,0.4358417377792154,0.4860078180850301,0.42381349641409294,0.35033048933671,0.40227333713730645,0.8056607711222504,0.5127835931525098,0.3623599210826777,0.2598745756483246
2016-03-22,0.37667663725602074,0.38809078970673216,0.4085770232906875,0.4156789118439902,-0.20777959549686834,1.070474461294984,0.5448038191868423,0.38089120778030167,0.277599022843462
2016-03-23,0.3396979257968816,0.36710828728786643,0.3933390127337747,0.43020073321253116,-0.27471335939012304,1.128748426977084,0.5719710852075301,0.38904492213868624,0.2923065709247924
2016-03-24,0.27313685448783126,0.25520266251071577,0.30953258126349625,0.29950589892614266,-0.27256196692882284,0.3837568435696685,0.5089255509316899,0.36384232283757134,0.30248874864399494
2016-03-25,0.3101151851235951,0.24820848013478006,0.3247698565106103,0.30676659667286965,-0.2892953572286755,0.4182326401724797,0.4577147413641993,0.3453109564038636,0.3130480228041561
2016-03-28,0.27313685448783126,0.3111559309495484,0.32477013621905904,0.29224493145594593,-0.29742297498948334,0.3362412876512006,0.4034446774745134,0.3230733640676124,0.3228530659698511
2016-03-29,0.16959631007289186,0.20624370113270488,0.2104877004303873,0.2559404936975875,-0.25200374379076274,0.1283416637477775,0.33448090782520906,0.3156608512532873,0.33039541818151735
2016-03-30,0.25094894213027163,0.19225482326879667,-0.06379073217427876,0.19059235632757313,-0.21925409401149082,-0.22822756917774706,0.23757046393622028,0.31121322602083784,0.3337894382167567
2016-03-31,0.2435533521677942,0.2621961729613306,0.294294251778485,0.24867903804194177,-0.25558939789292967,0.11421590163344018,0.1930551338504519,0.3082481237629372,0.3386919418515182
2016-04-01,0.2805320636269334,0.2901725971045103,0.30191297259898103,0.23415754286662138,-0.2182977844550169,0.03034371824742287,0.1470469807168425,0.3112131050169703,0.34321730167409603
2016-04-04,0.2805320636269334,0.2901725971045103,0.30191297259898103,0.23415754286662138,-0.2182977844550169,0.03034371824742287,0.1090035478043315,0.299353112510401,0.3394461101696939
2016-04-05,0.2805320636269334,0.2901725971045103,0.30191297259898103,0.23415754286662138,-0.2182977844550169,0.03034371824742287,0.07763382370222872,0.28082175782527147,0.3394460755807225
2016-04-06,0.2213665822803619,0.24820845668164968,0.23334416495679064,0.30676657232533733,-0.27662577580922676,0.5127866658747949,0.0949012071668221,0.2682204744141312,0.33718335334577776
2016-04-07,0.1917842224304515,0.1852619627031755,0.24096351363948684,0.20511538099180593,-0.2940762969295128,-0.15629333697792425,0.04675643833440357,0.25858423061204483,0.31945892366423384
2016-04-08,0.18438787082122274,0.1502906110736069,0.21810615584334506,0.176071018964103,-0.3158298056662433,-0.3280634368730075,-0.009038885341075064,0.2452416356330426,0.3032428918615045
2016-04-11,0.1917842224304515,0.19225588596632825,0.24096351363948684,0.2486802102126737,-0.2876219168517682,0.1609599085309458,-0.009920548531596135,0.24079415209065788,0.2896667306337491
2016-04-12,0.11782603786542252,0.13630199163272813,0.11906104651866305,0.1905924740045994,-0.27638679976703034,-0.19633821296952217,-0.04526071245606795,0.23412283103504952,0.28250151213511226
2016-04-13,0.14001280775285407,0.09433740008792064,0.1571553165527484,0.11072302773606228,-0.2864268339469419,-0.6361263263458043,-0.12011022671876802,0.22596904250353553,0.2760904820246748
2016-04-14,0.1326175986137527,0.09433769620233082,0.16477458340789955,0.12524493952285976,-0.3175030433493065,-0.5305894799806301,-0.1690953925523621,0.21336776545949993,0.26817101137761307
2016-04-15,0.17699228085874533,0.150290862687618,0.18001236908262025,0.1179845204401001,-0.31224415156407637,-0.572144521459907,-0.21017328670397384,0.20150776519860603,0.2636456274997362
2016-04-18,0.20657464070865503,0.13630202017048001,0.19524952763612166,0.16154929061713147,-0.3383004452234072,-0.2354297990376106,-0.21445292161366972,0.19409525347569997,0.25384064789720784
2016-04-19,0.17699228085874533,0.150290862687618,0.2181064266457225,0.205114820685968,-0.3380612664873667,0.08312857493728079,-0.18985279021437354,0.19113030786745894,0.24290430130743856
2016-04-20,0.11782603786542252,0.13630199163272813,0.16477439100433947,0.1905924740045994,-0.3359098740260665,-0.019627362153352864,-0.17734753481450222,0.1792701977694837,0.23045944922436112
2016-04-21,0.08084694558290662,0.05936649798894096,0.12667982968676433,0.11072299015466719,-0.32467455424748454,-0.5458350222818386,-0.21320608103601352,0.16963376276442108,0.2206543808045982
2016-04-22,0.043868234123766725,0.024395838864526783,0.05811021394316411,0.06715773381815829,-0.2971839989472869,-0.8017223747926754,-0.2650225562205448,0.15851490260854706,0.208209497369117
2016-04-25,0.05866017569547434,0.059366616062136245,0.05811045496767731,0.030853788210218065,-0.30435550984546494,-1.005105012997235,-0.3244458465206956,0.13627719743553493,0.19463327873511452
2016-04-26,0.09563926797798955,0.0803494820874405,0.11144290832006723,0.05263684148563619,-0.3375833144029738,-0.8084068562064487,-0.3547110941024514,0.12219342993519722,0.18407402719641291
2016-04-27,0.06605576565795176,0.06636091931315737,0.10382387076010939,0.08894060904822508,-0.3394957308220775,-0.4867828377377886,-0.35317727972347146,0.11996968223607775,0.17879440552118478
2016-04-28,0.05126496655637294,0.06636147311559268,0.0885865654987526,0.1179847236725609,-0.3186983289479769,-0.23777270948141388,-0.3310515014392564,0.1192284932743017,0.1720063615038258
2016-04-29,0.014285493450481001,-0.010574389765295665,0.04287300762660741,0.030853889854286425,-0.3124831276062728,-0.8070401367375458,-0.3619263467066857,0.11033340489753929,0.16144710992355407
2016-05-02,0.014285493450481001,-0.010574389765295665,0.04287300762660741,0.030853889854286425,-0.3124831276062728,-0.8070401367375458,-0.382312933542574,0.09699082798278832,0.1508878583432802
2016-05-03,-0.00790127643694985,-0.03155666597722189,0.027635581999952325,0.016332406146675808,-0.33399745760696276,-0.9002191659977402,-0.40285989280192636,0.07771819963136273,0.13957438519583182
2016-05-04,-0.05967192946779735,-0.03155699931109522,-0.018077777152240668,-0.01271147824165518,-0.32395742342705114,-1.0860101515590457,-0.4319088849672785,0.05696308044518121,0.1229812297835806
2016-05-05,-0.07446310939275219,-0.09450399570476015,-0.048553026795552956,-0.0998415779985177,-0.339256552086037,-1.5755613743296009,-0.5017281164793342,0.03546673145579968,0.10714227557188086
2016-05-06,-0.07446310939275219,-0.09450399570476015,-0.040934078850896075,-0.08531964480198051,-0.339734706864274,-1.4178869614155185,-0.5424232430790005,0.019900451845926516,0.09356608184124904
2016-05-09,-0.08925505096445839,-0.10149845715254394,-0.056171874015695115,-0.10710244860488037,-0.3457109321637816,-1.5383184245526436,-0.5813621727222024,0.005816622653535466,0.07508732581946256
2016-05-10,-0.07446310939275219,-0.12248031190579856,-0.07902813304710117,-0.0998415779985177,-0.3440374917868743,-1.4520862105295458,-0.6012610075235627,-0.009749763217217006,0.060002667097698324
2016-05-11,-0.06706713860689803,-0.12248020060386788,-0.06379045979045579,-0.11436307005004703,-0.33256319596609596,-1.5403585498239178,-0.6189306950765322,-0.03050485451796408,0.04831207178113895
2016-05-12,-0.16321171223598469,-0.12947425492441397,-0.13235942844220333,-0.10710191506912682,-0.3306507795469922,-1.4446159471414584,-0.6217372938487026,-0.05348374874350223,0.036244364904405545
2016-05-13,-0.20758639448097732,-0.1854274238206986,-0.18569161428474085,-0.1724498636477167,-0.3175030433493065,-1.841559987943964,-0.6559180109917073,-0.07423884764006035,0.02115968893471897
2016-05-16,-0.14842091313440658,-0.1714395954436291,-0.2314049633992157,-0.2450585567681302,-0.30244309342636116,-2.201268217874457,-0.7185950652035039,-0.10240650326764318,4.115765680941087e-05
2016-05-17,-0.07446310939275219,-0.10849215380527935,-0.1095035820621894,-0.15066736421070168,-0.30985358036673566,-1.1046659765357307,-0.7038674282313759,-0.11945536089946093,-0.01843757375031924
2016-05-18,-0.07446310939275219,-0.07352160122456833,-0.03331513090623993,-0.08531964480198051,-0.3306507795469922,-0.4867185899401917,-0.6458832157472334,-0.12686786387443666,-0.03276798755920495
2016-05-19,-0.10404546924266118,-0.08051514303037005,-0.06378983841423772,-0.08531893290050155,-0.33088995828303275,-0.4867120962612233,-0.5934144848801943,-0.1253852599871158,-0.04295007703545473
2016-05-20,-0.09664987928018376,-0.06652692339960305,-0.0866466140306366,-0.019971467113132566,-0.34427667052291483,0.08594620468469188,-0.5071199126643585,-0.118713922801851,-0.047475421951740135
2016-05-23,-0.05227557785856716,-0.073521310167107,-0.06379026975966759,-0.107101921802319,-0.3127221036484692,-0.5376637975737608,-0.4857133594196739,-0.11871386902104744,-0.05464061070941149
2016-05-24,-0.05227557785856716,-0.080515547074066,-0.018077264172562224,-0.03449355698004435,-0.34810150336112233,0.038097508441375605,-0.42067752386551616,-0.11204254783012176,-0.059166017823629694
2016-05-25,-0.030088427147758858,-0.07352138373796455,-0.010458395069662691,-0.034493633218213304,-0.3227621378283808,0.038096949430064475,-0.3652509310192775,-0.10388874824844872,-0.06557698584313953
2016-05-26,-0.030088427147758858,-0.05953322484945568,0.004779158914483881,-0.012711058854903416,-0.32849938708569204,0.21045147435961412,-0.3050693451666732,-0.09425246991167122,-0.07236510611417302
2016-05-27,-0.015296866399427983,-0.05953304787942299,0.012398298673107285,-0.04175409117449631,-0.3454719561215852,-0.02439231264992491,-0.271983394193141,-0.08090985504933951,-0.0761362431648785
2016-05-30,0.043868234123766725,0.017401603007711087,0.04287266195647979,0.023592590802404483,-0.2864268339469419,0.49168662412274894,-0.2045382577452146,-0.05348349896661575,-0.07651338288840222
2016-05-31,0.006889903488004287,0.01740185968325007,0.04287293611421536,0.04537575401803373,-0.3222841857439879,0.6511217858446885,-0.13677156834522,-0.03346963185035097,-0.07500491999379552
2016-06-01,0.029077054198812586,-0.024563000510758992,0.0428728587681356,-0.005450432199502893,-0.3371051596247368,0.20947440258191263,-0.1125763382706637,-0.02531585516005343,-0.07462779341117436
2016-06-02,-0.015296866399427983,-0.010574017545286382,0.027635853353192862,0.0018107328832617125,-0.3375833144029738,0.26879469924751215,-0.08835320193551532,-0.01642086527907062,-0.06934814246337864
2016-06-03,-0.0005053056510971076,-0.03155623720497094,0.027636044047050105,-0.027232301421264354,-0.3457109321637816,0.015120371044006348,-0.08590952618510585,-0.017162117378655313,-0.0663311830369314
2016-06-06,-0.04487998789608973,-0.045544925613880446,-0.0028396387765231685,0.0018106942004110747,-0.3409299924629443,0.2722941066813988,-0.06611734338779487,-0.006043325535015571,-0.06067441662747903
2016-06-07,-0.037484397933612315,-0.059533336767470434,-0.010458515443547136,-0.056276322509277686,-0.3404518376847074,-0.22742738762907852,-0.08461920371404125,-0.008267108642862881,-0.05841171014850647
2016-06-08,-0.06706713860689803,-0.08051572507697709,-0.033315009885505856,-0.049015348733216245,-0.32084992410312113,-0.15815617474537122,-0.09416691698526876,-0.00974961762988289,-0.05501765883974709
2016-06-09,-0.06706713860689803,-0.08051572507697709,-0.033315009885505856,-0.049015348733216245,-0.32084992410312113,-0.15815617474537055,-0.1008956018836381,-0.013455890208791559,-0.0520007397717073
2016-06-10,-0.06706713860689803,-0.08051572507697709,-0.033315009885505856,-0.049015348733216245,-0.32084992410312113,-0.15815617474537055,-0.10533896614916102,-0.014197185517651072,-0.04558975759131333
2016-06-13,-0.10404546924266118,-0.14346233781608103,-0.0714084449684768,-0.10710150996267276,-0.3426032301460075,-0.6892350866500973,-0.14238131341204532,-0.027539629716789922,-0.03842449940285384
2016-06-14,-0.11144182085189067,-0.15045704855342557,-0.0790282476446015,-0.11436329415554321,-0.34834047940331875,-0.7511103289790403,-0.1744075417706224,-0.04384724669569612,-0.03653892674628651
2016-06-15,-0.08185831853185288,-0.12947393817878414,-0.09426503134617159,-0.1216231969240854,-0.3416471232833777,-0.8155553296094418,-0.20213767565399346,-0.055707220648028605,-0.03842447250227794
2016-06-16,-0.11883702999099206,-0.11548587910818998,-0.07902758447909573,-0.07079750769696788,-0.34953576500198913,-0.17831965518891799,-0.19174613513711844,-0.06311973117962992,-0.03767025397370579
2016-06-17,-0.13362859073932365,-0.15045661325092743,-0.10950322776026201,-0.1288844508903839,-0.31941545976841024,-0.7138918136049438,-0.21618146030791205,-0.07349730846945787,-0.04332701212350827
2016-06-20,-0.11883702999099206,-0.15745067368480697,-0.09426513964414297,-0.12888426828128868,-0.3426032301460075,-0.7138895247485307,-0.23318364120565302,-0.08683984064047841,-0.04445835075452762
2016-06-21,-0.09664987928018376,-0.14346258838056264,-0.07902766521639155,-0.12888434522508888,-0.3461890869420186,-0.7138902470160567,-0.24416853041572525,-0.09425232893049582,-0.04936085036617561
2016-06-22,-0.06706713860689803,-0.04554517147515047,-0.033315009885505856,-0.0635369556952091,-0.2892953572286755,0.09687957512415735,-0.21156838899542574,-0.09573482683543583,-0.05086931194184166
2016-06-23,-0.08185831853185288,-0.10849154033403077,-0.06378992020788904,-0.0780580436658607,-0.3385394212656036,-0.06093818275518211,-0.1925471019578252,-0.09869976966195122,-0.054263324997717674
2016-06-24,-0.13362859073932365,-0.13646845393224744,-0.13997833666574006,-0.09258026805461696,-0.30292124820459815,-0.21937247694748238,-0.18438195909875213,-0.1031472734259548,-0.05690315158513368
2016-06-27,-0.14842091313440658,-0.16444535954388564,-0.13997896539094293,-0.1797108418434253,-0.336149052762107,-1.024049879055258,-0.2278659177444933,-0.11055989536745382,-0.06746239171993862
2016-06-28,-0.13362859073932365,-0.12947421694348132,-0.10950322776026201,-0.12162348365979325,-0.35503383552325984,-0.3378984167439982,-0.22521837104792514,-0.11130108163958509,-0.07613605271041235
2016-06-29,-0.13362859073932365,-0.17143900955837355,-0.09426533054395449,-0.14340605869297343,-0.3170250912649136,-0.5291294983581084,-0.23381410046814868,-0.11352487457245329,-0.08330123713024325
2016-06-30,-0.11144182085189067,-0.15745128473755363,-0.09426580034436569,-0.11436329415554321,-0.3394957308220775,-0.20265264016011478,-0.2209856390850917,-0.11797246686171817,-0.08933512171824827
2016-07-01,-0.11883702999099206,-0.15045643636908068,-0.07902758447909573,-0.114362659799862,-0.33423663634300327,-0.20264542935849392,-0.20873752929420133,-0.11648995015926118,-0.09386052675041089
2016-07-04,-0.11144182085189067,-0.1434631270281142,-0.12474124850742314,-0.11436329415554321,-0.30196493864812424,-0.2026521695653509,-0.19708444275748324,-0.11500751686000918,-0.0998944093292927
2016-07-05,-0.04487998789608973,-0.08750940379393327,-0.07902775421049027,-0.12888443003774055,-0.22905494945536187,-0.362711563089489,-0.19463975358012497,-0.11500752551845715,-0.10366555295017961
2016-07-06,-0.08185831853185288,-0.10849154033403077,-0.056170971041521356,-0.06353643479932519,-0.33256319596609596,0.42017652470218503,-0.1520819340830116,-0.1150074723406611,-0.10441975386452121
2016-07-07,-0.09664987928018376,-0.10149779463053496,-0.05617116153723809,-0.07079758578491374,-0.34666703902641144,0.33171564159762834,-0.12163243560316198,-0.11426625867019237,-0.10555108681207037
2016-07-08,-0.09664987928018376,-0.15045651089965972,-0.05617116153723809,-0.10710176960269845,-0.3712890710448755,-0.09531465353832554,-0.11823654441986049,-0.11574874581351897,-0.10856799832482725
2016-07-11,-0.07446310939275219,-0.11548639018495198,-0.040934078850896075,-0.07079803826400859,-0.2625219327489113,0.3269047041498895,-0.0930249311149567,-0.10462993482034298,-0.10668245674589509
2016-07-12,-0.06706713860689803,-0.10849204209490407,-0.033315009885505856,-0.07805856265720197,-0.3390175760438406,0.23809727356891336,-0.07683840788515155,-0.10018243088470816,-0.10479684973507611
2016-07-13,-0.037484397933612315,-0.08750965373642088,-0.025696068987573657,-0.056276322509277686,-0.3143955440253765,0.49209478845103366,-0.050687416880378054,-0.09128743381665959,-0.10140284241299137
2016-07-14,-0.037484397933612315,-0.09450389030807604,-0.018077463597334788,-0.056276322509277686,-0.3210889001453176,0.49209478845103366,-0.029942524355723074,-0.08535738668101728,-0.10064863635044122
2016-07-15,-0.022693218008658173,-0.07352167899316414,-0.010458713783202438,-0.056276511875359723,-0.2904906428273459,0.4920919635595287,-0.013669700382795002,-0.07942742363839593,-0.0968775014818598
2016-07-18,0.11043044790294368,0.052372978354333986,0.04287320267792843,-0.012711070842583005,-0.13056682138150566,1.0185186116270082,0.024744604173893358,-0.06904983880991591,-0.09084365998189654
2016-07-19,0.0882432971921368,0.09433784368253076,0.11906139420280262,0.14702799318768695,-0.27853819222833054,2.252008221462808,0.1489494498345742,-0.04088218557091099,-0.07651323476703223
2016-07-20,0.05866017569547434,0.08034901016764111,0.10382379905576543,0.07441893370474724,-0.27925532304876394,1.318064427226927,0.2011911525542283,-0.0267984450236169,-0.06934803669227832
2016-07-21,0.08084694558290662,0.04537834055177448,0.12667982968676433,0.07441881220208713,-0.28499257230607516,1.3180629748309736,0.23950700279279252,-0.011973432451518749,-0.06142864391490852
