Date,Open,High,Low,Close,Volume
2015-01-05,8.584547996520996,8.607624678405761,8.5153179508667,8.584547996520996,9934948
2015-01-06,8.492242469500713,8.492242469500713,8.376859035563665,8.399935722351074,26762920
2015-01-07,8.399935722351074,8.446089095925894,8.376859035563665,8.399935722351074,14722760
2015-01-08,8.39993455045231,8.561471939086914,8.39993455045231,8.561471939086914,18354420
2015-01-09,8.584548622654829,8.607625306222745,8.51531857195108,8.561471939086914,12088161
2015-01-12,8.492240576296165,8.515317861598152,8.46916389465332,8.46916389465332,5640867
2015-01-13,8.469164601156058,8.584548622654829,8.469164601156058,8.561471939086914,7961399
2015-01-14,8.56147282432276,8.56147282432276,8.446088790893555,8.446088790893555,9668883
2015-01-15,8.492242796487346,8.515320087822603,8.423012733459473,8.423012733459473,7994314
2015-01-16,8.423012409138485,8.469165782713304,8.376859035563665,8.399935722351074,15581302
2015-01-19,8.469165476847545,8.51531945241478,8.423012104939565,8.446088790893555,6333461
2015-01-20,8.469165476847545,8.51531945241478,8.446088790893555,8.446088790893555,5820530
2015-01-21,8.492241582508111,8.515318870544434,8.446088213753892,8.515318870544434,6348547
2015-01-22,8.515317294199017,8.561470654409382,8.492240010434733,8.5383939743042,12182792
2015-01-23,8.607625961303711,8.63070264662787,8.58454927597955,8.607625961303711,20683181
2015-01-26,8.607625961303711,8.607625961303711,8.538395905331228,8.607625961303711,6052309
2015-01-27,8.630702018737793,8.630702018737793,8.538395284156536,8.630702018737793,7955913
2015-01-28,8.56147259065539,8.607625961303711,8.56147259065539,8.607625961303711,6567983
2015-01-29,8.561472239298654,8.584548923675763,8.515318870544434,8.515318870544434,9125780
2015-01-30,8.584548923675763,8.584548923675763,8.515318870544434,8.515318870544434,11369509
2015-02-02,8.492241284723974,8.561471939086914,8.492241284723974,8.561471939086914,7604816
2015-02-03,8.561470654409382,8.584547334514562,8.5383939743042,8.5383939743042,8493531
2015-02-04,8.584548651447165,8.630702018737793,8.56147196780185,8.630702018737793,18421622
2015-02-05,8.630701743278223,8.653779029846191,8.584548377460637,8.653779029846191,10377934
2015-02-06,8.653779029846191,8.653779029846191,8.584548377460637,8.653779029846191,6817591
2015-02-09,8.63070264662787,8.63070264662787,8.58454927597955,8.607625961303711,6266259
2015-02-10,8.58454927597955,8.63070264662787,8.56147259065539,8.607625961303711,6550154
2015-02-11,8.607625306222745,8.630701989790662,8.561471939086914,8.561471939086914,12433772
