Date,Open,High,Low,Close,Volume
2015-01-05,46.391764337022025,46.391764337022025,45.598220385042644,46.1475944519043,7734865
2015-01-06,45.781348395402915,45.781348395402915,44.56051293645677,44.9878044128418,14451656
2015-01-07,44.86572054973733,44.98780315798054,44.5605116935141,44.74363327026367,8434479
2015-01-08,45.47613525390625,45.47613525390625,45.231965382341386,45.47613525390625,10560902
2015-01-09,46.08655378859543,46.08655378859543,44.86571842161068,45.41509246826172,8610009
2015-01-12,45.720300047298345,46.14759147969597,45.65926108337304,46.025508880615234,10482666
2015-01-13,46.02551348345266,46.758018493652344,45.78134826087316,46.758018493652344,11075457
2015-01-14,46.39177027042955,46.75802280933384,46.14760035408302,46.330726623535156,8071382
2015-01-15,46.391761349087545,46.391761349087545,45.65926108337304,46.025508880615234,7099446
2015-01-16,46.88009771138157,47.24634551873885,45.41509246826172,45.41509246826172,11819204
2015-01-19,46.39175713369201,46.69696593927605,46.26967454570433,46.51383972167969,9912945
2015-01-20,46.94114440755497,46.94114440755497,46.2086440009774,46.330726623535156,4906822
2015-01-21,46.81905908392385,47.551559448242195,46.81905908392385,47.55155944824219,14548950
2015-01-22,47.55155309180516,47.97884919583372,47.36843152862734,47.79572296142578,13366377
2015-01-23,48.22302540515575,48.71136058467015,47.85677285271216,48.34510803222656,13230968
2015-01-26,48.34511272926394,48.58928267835941,47.856777502304645,48.22303009033203,7736871
2015-01-27,48.58926858244116,48.8334337894718,48.223016100664914,48.52822494506836,11469648
2015-01-28,47.91780641630335,48.58926773071289,47.91780641630335,48.58926773071289,8237383
2015-01-29,48.711365317291325,48.83344795622324,48.10094745140012,48.22303009033203,10674245
2015-01-30,48.58926688804661,49.38281079006932,48.34509701830032,48.71134948730469,21236151
2015-02-02,49.199689209815354,49.87114590486909,48.833436706163816,49.56593704223633,18743621
2015-02-03,49.565934074444485,49.74906031530546,49.01656002309187,49.443851470947266,15086574
2015-02-04,49.443857749404174,50.054275515632334,49.443857749404174,49.99323654174805,11915494
2015-02-05,50.60364358101872,50.60364358101872,49.74905608671619,49.93218231201172,10877860
2015-02-06,50.17635048368494,50.29843775529927,49.871141647109454,50.05426788330078,12810699
2015-02-09,48.89447656976628,49.443850611570305,47.85676278000059,48.58926773071289,13664277
2015-02-10,48.77239767520022,49.56594172729872,48.10094091667918,49.38282012939453,14973231
2015-02-11,49.44384314706057,50.66467831896532,49.44384314706057,50.42051315307617,15012851
2015-02-12,51.275105371597384,51.64135785928007,50.05426997429558,51.15302276611328,16758625
2015-02-13,51.27510575566315,52.49594116210938,51.21406678807908,52.495941162109375,16393522
2015-02-24,53.35053437962591,53.35053437962591,51.51928107669809,52.25178146362305,16233539
2015-02-25,52.49594742777773,53.96095289310757,52.37386480680798,53.10636520385742,18807815
2015-02-26,53.228445293416776,53.228445293416776,51.641357421875,51.641357421875,14196385
2015-03-02,54.632409048595164,54.693448017580266,52.129694539443584,53.71677780151367,20785790
2015-03-03,53.71677398051239,53.71677398051239,52.618025904632155,53.65573501586914,14020854
2015-03-04,53.65573883252857,54.81553062678096,53.16740372449527,53.71677780151367,16879490
2015-03-05,53.71677653601478,53.77782017479227,53.35052871704101,53.350528717041016,13824260
2015-03-06,52.86218488224482,53.96093750000001,52.86218488224482,53.9609375,9922975
2015-03-09,54.449281895712126,55.486991063545304,54.38823825650941,54.632408142089844,21942284
2015-03-10,54.93760607952923,58.416985384430845,54.93760607952923,58.29490280151367,39015860
2015-03-11,57.379290441466104,57.989708176416244,55.18178472715336,55.242828369140625,44565124
2015-03-12,55.242828369140625,55.670119849359594,54.388240737472046,55.242828369140625,22203573
2015-03-13,55.05970728629694,55.91429032700787,54.57137211822023,54.69345474243164,26443381
2015-03-16,54.693452780571576,54.754496426103174,53.59469985961914,53.59469985961914,14628189
2015-03-17,54.083025604578125,54.876569502328834,53.71677313754546,53.77781677246094,17003364
2015-03-18,53.777821390550216,54.754491605687335,53.41156889206617,54.57136535644531,14293177
2015-03-19,54.93761404366424,56.64678446596624,54.69344417120385,56.40261459350586,26472970
2015-03-20,55.303860587192354,56.158448114514194,55.303860587192354,56.09740447998047,12116100
2015-03-23,55.548043502292415,56.158461306096115,55.30387357803223,55.91429138183594,9873827
2015-03-24,55.79220246210349,55.97532871683466,54.815532217691015,55.242828369140625,10695308
2015-03-25,54.44927978515625,54.99865383176422,53.96094470415459,54.44927978515625,9359774
2015-03-26,53.167400360107415,53.167400360107415,51.580312527236394,53.16740036010742,28925379
2015-03-27,52.12968989041738,52.618024954900015,50.11531066894531,50.11531066894531,40818807
2015-03-30,51.03094508978978,52.43490686654385,50.969901445536244,52.31282424926758,19235607
2015-03-31,52.43490610186034,52.43490610186034,50.90886173008506,51.580318450927734,17533967
2015-04-01,51.275104517868385,51.70240063679384,50.969895673624656,51.21406555175781,15380963
2015-04-02,51.763443383996254,53.10636146251688,51.27510826328949,52.129695892333984,25676564
2015-04-07,52.49594583956657,52.74011574534991,51.824489108931715,52.31282424926758,12333256
2015-04-08,52.80115558600904,52.80115558600904,51.397193786184864,52.25178146362305,15692404
2015-04-09,52.49594742777773,54.14407916017767,52.49594742777773,53.10636520385742,20305840
2015-04-10,53.716776565110194,53.89990281031146,52.43490219116212,52.43490219116211,10945564
2015-04-13,52.49594572862879,53.41157236311202,52.49594572862879,53.28948974609375,10553380
2015-04-14,52.679069519042976,53.2284482767047,52.61803054901206,52.67906951904297,9288057
2015-04-15,52.19073105552265,52.679066140604746,51.27510452270508,51.27510452270508,12422025
2015-04-16,51.51927232026254,52.86219024658203,51.45822868538116,52.86219024658203,13996782
2015-04-17,52.25176918552761,52.74010421913914,51.580307930408026,52.37385177612305,13936600
2015-04-20,52.00761042857699,52.06865407251285,51.03094482421875,51.03094482421875,14679845
